,Unnamed: 0,peRatio,pegRatio,pbRatio,prRatio,pcfRatio,grossMarginTTM,grossMarginMRQ,netProfitMarginTTM,netProfitMarginMRQ,operatingMarginTTM,operatingMarginMRQ,returnOnEquity,returnOnAssets,returnOnInvestment,currentRatio,totalDebtToCapital,ltDebtToEquity,totalDebtToEquity,revChangeTTM,revChangeIn,sharesOutstanding,marketCapFloat,marketCap,bookValuePerShare
18,DRCT,13.19298,0.039007,12.04762,0.6046,27.90989,32.81352,28.44482,4.66273,4.59647,9.25034,8.08351,0.0,0.0,0.0,1.22339,83.77022,501.8974,516.1511,134.3133,18.30772,2902200.0,2.86967,54.02656,0.0
19,DISH,1.97311,0.0,0.18946,0.21166,1.16845,31.39318,29.21348,13.29161,6.14706,11.14858,8.17471,12.25592,4.21802,4.92971,0.76775,53.48279,111.9484,118.0518,0.0,0.0,294172528.0,251.082,3451.298,17.87912
20,EA,43.61938,10.505656,4.7047,4.62044,25.64376,76.03016,76.09392,10.79989,0.0,17.93698,9.33831,10.75211,5.8843,7.8393,1.20822,20.49493,25.77814,25.77814,6.22229,0.0,274227596.0,272.6096,34311.36,12.11047
21,EEX,8.8318,0.067226,0.0,0.60947,1.51372,64.1121,64.67702,34.82985,5.8054,50.7292,13.73671,0.0,10.99377,14.00402,1.44613,48.97139,95.96849,95.96849,51.31977,30.66239,62870768.0,61.90754,213.1319,0.0
22,EVC,22.31286,0.0,1.49666,0.40865,8.91393,21.20269,17.31672,2.00202,0.71086,4.12788,2.13886,6.97097,2.29681,3.20756,1.63886,42.61352,75.96778,78.08811,23.44623,0.0,78356490.0,43.8817,407.8479,0.0
23,FAZE,121.7949,0.0,0.07568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06226,0.05972,0.06058,0.08273,0.0,0.0,0.0,0.0,0.0,75128817.0,70.80653,42.81785,0.0
24,FWONK,31.92845,0.180944,2.27522,10.87051,33.41007,32.11257,45.93176,18.81264,0.0,6.55359,4.19948,7.3927,4.27489,4.96288,1.95691,30.196,43.07941,43.417,12.00345,0.0,206459829.0,604.1116,28198.1,3.76659
25,FWONA,31.92845,0.180944,2.27522,10.87051,33.41007,32.11257,45.93176,18.81264,0.0,6.55359,4.19948,7.3927,4.27489,4.96288,1.95691,30.196,43.07941,43.417,12.00345,0.0,23974078.0,604.1116,28198.1,3.76659
26,FOXA,14.4479,2.443905,1.51712,0.99638,9.29333,35.45662,33.22723,7.99249,0.0,11.82781,0.0,10.94225,5.36792,6.3699,1.75443,40.81517,58.52725,70.79038,7.83024,0.0,269056516.0,404.3913,14860.04,15.96852
27,FOX,14.4479,2.443905,1.51712,0.99638,9.29333,35.45662,33.22723,7.99249,0.0,11.82781,0.0,10.94225,5.36792,6.3699,1.75443,40.81517,58.52725,70.79038,7.83024,0.0,235581025.0,404.3913,14860.04,15.96852
28,FYBR,11.16765,0.0,0.81932,0.73224,2.6337,62.66436,62.36111,6.55709,0.20833,9.67128,9.93056,7.70247,2.09664,2.35924,1.10082,65.61897,190.5675,190.858,0.0,0.20877,245354000.0,244.4809,4232.356,0.0
29,GSMG,1.64699,0.0,0.25684,0.28195,0.0,74.16587,70.16501,16.83229,18.13394,17.01437,18.61359,16.23111,13.18256,15.87764,5.58748,2.49881,0.0,2.56397,2.65796,24.61356,68124402.0,24.23039,44.28767,0.0
30,GOGO,20.50569,0.0,0.0,4.34775,17.49109,65.38103,64.58006,22.03194,20.73998,33.98396,32.38232,0.0,12.50414,15.27061,4.5705,114.2732,0.0,0.0,15.59996,0.0,128586011.0,95.44713,1782.202,0.0
31,GRVY,10.83216,0.0,1.83594,1.44495,0.0,45.25138,41.56012,13.29286,15.72423,19.54408,20.77713,18.73502,13.97662,18.26416,4.2438,0.0,0.0,0.0,0.0,6.06927,6948900.0,0.0,413.4596,51.13661
32,GTN,2.24661,0.005371,0.34048,0.19597,1.03514,36.93151,23.34582,9.91781,0.0,23.89041,7.99001,16.0414,3.29405,3.41638,1.26651,69.44664,226.7429,227.2962,35.38576,0.0,85349862.0,75.89179,715.2786,21.89548
33,GTN.A,2.24661,0.005371,0.34048,0.19597,1.03514,36.93151,23.34582,9.91781,0.0,23.89041,7.99001,16.0414,3.29405,3.41638,1.26651,69.44664,226.7429,227.2962,35.38576,0.0,7477241.0,75.89179,715.2786,21.89548
34,HHS,1.20259,0.007015,2.22771,0.20552,1.11197,17.35756,16.50845,17.82828,39.8043,7.32358,6.25981,0.0,32.28159,51.85671,1.52208,1.11462,0.27648,1.12718,6.00372,1.65535,7490107.0,5.22109,42.39401,0.0
35,IDT,17.52076,0.0,4.38779,0.63863,11.78482,27.32016,29.15945,3.94208,4.87647,5.48501,5.79131,27.32061,10.12674,28.04505,1.29737,0.0,0.0,0.0,0.0,0.0,23934705.0,16.52352,825.5386,2.14907
36,ISIG,1.42923,0.003775,1.07141,0.76401,1.4214,17.55851,16.93531,53.43617,0.0,51.09574,0.0,121.0799,63.54608,114.1202,2.81435,0.0,0.0,0.0,0.0,0.0,1797659.0,0.92658,14.3633,0.0
37,IAS,143.8628,1.071685,2.98117,5.808,36.25132,80.97921,79.56302,4.0828,2.96535,6.65972,9.03838,2.16216,1.50154,1.57556,4.00757,20.49461,25.77764,25.77764,22.9596,0.0,154927770.0,153.679,2469.549,0.0
38,IDCC,26.97408,0.361829,3.40351,4.85773,13.03297,0.0,0.0,20.1097,27.3427,30.43421,32.97083,12.74619,5.21849,6.4108,4.95557,45.38543,83.74537,83.74537,7.61267,1.99627,26741717.0,26.38096,2223.841,0.0
39,IRDM,507.9927,0.392784,7.15115,10.24055,24.22454,70.94137,68.94672,2.2198,5.32462,10.47464,11.27669,1.37641,0.56576,0.58667,2.39617,57.75406,135.1893,136.7092,19.16175,5.90035,125924403.0,112.739,7763.239,0.0
40,JFIN,1.80958,0.011975,1.70679,0.64855,0.0,82.72225,81.49664,35.83434,50.6269,39.24788,42.52982,185.6342,58.72752,113.9366,0.0,0.0,0.0,0.0,83.73678,17.90203,100100000.0,25.94087,304.0272,0.0
41,KT,6.57844,0.0,0.47285,0.31722,1.6317,62.37787,63.56501,4.81057,4.80515,7.45008,8.08996,7.34619,3.20425,4.59935,1.2004,39.26014,56.23659,71.72789,2.66325,0.0,261111808.0,483.9011,6100.743,6.11469
42,LBRDK,11.5246,0.623514,1.2942,11.37629,8.71621,0.0,0.0,104.4761,28.04878,11.69888,0.0,11.31743,6.46746,6.64832,1.54949,31.60159,46.24095,46.29932,0.36081,0.0,125938350.0,135.1437,11182.9,0.01023
43,LBRDA,11.5246,0.623514,1.2942,11.37629,8.71621,0.0,0.0,104.4761,28.04878,11.69888,0.0,11.31743,6.46746,6.64832,1.54949,31.60159,46.24095,46.29932,0.36081,0.0,18221602.0,135.1437,11182.9,0.01023
44,LTRPA,2.00159,0.0,0.0,0.0746,1.14844,0.0,0.0,0.68707,0.0,5.80887,0.0,0.0,0.23887,0.67985,1.92408,34.39376,0.0,0.0,53.79443,4.80226,72821919.0,72.33931,119.4377,0.0
45,LTRPB,2.00159,0.0,0.0,0.0746,1.14844,0.0,0.0,0.68707,0.0,5.80887,0.0,0.0,0.23887,0.67985,1.92408,34.39376,0.0,0.0,53.79443,4.80226,3737475.0,72.33931,119.4377,0.0
46,LYV,121.059,0.913291,0.0,1.03098,19.15345,25.67915,32.35289,2.78988,1.41306,4.60988,3.97808,0.0,2.88071,6.68922,1.07713,89.33298,0.0,0.0,131.4183,0.0,229891197.0,155.8052,18563.71,0.0
47,LIZI,2.81531,0.017291,0.61609,0.08615,0.0,32.78068,31.2361,3.95851,5.34536,3.05002,4.33742,26.72208,12.19033,25.39727,1.94735,15.81484,0.0,18.78516,3.10222,3.96353,788966390.0,28.53522,26.97701,31.71847
48,MSGS,55.40303,4.557688,0.0,4.80762,52.51251,47.9103,45.72508,8.73861,13.53725,12.93928,21.35919,0.0,5.99693,9.29551,0.51302,808.6483,0.0,0.0,17.9914,8.21331,19363843.0,15.65137,4498.642,0.0
49,MTCH,30.34275,2.279018,0.0,2.7589,17.73966,69.6684,69.50798,9.51155,15.33316,15.9088,25.19158,0.0,6.53626,7.93188,1.72156,109.55,0.0,0.0,2.02421,0.12351,278460751.0,277.4743,8765.944,0.0
50,META,28.66213,0.0,4.91055,5.21562,19.11643,78.39551,78.67691,19.56096,19.93018,23.56109,25.22953,18.50957,13.16513,15.18915,2.06781,8.75691,8.4122,9.59734,0.0,0.0,2212153203.0,2203.505,612031.7,13.4544
51,TIGO,68.66519,0.0,0.0,0.54418,2.30593,72.9991,72.82688,0.0,0.0,15.57744,13.87874,1.21386,0.0,0.0,0.93227,68.42837,207.4421,216.979,19.59315,0.0,172096305.0,171.1326,3039.221,0.0
52,MOMO,9.02592,0.061932,1.12164,0.95324,7.65948,41.58282,40.35935,11.56263,11.73384,12.81109,12.73793,13.98687,8.65587,11.13061,2.47445,19.49036,0.0,24.55315,0.0,0.0,316346702.0,140.2069,1735.326,11.08637
53,NTES,20.91064,1.079038,3.85095,4.18109,18.27531,54.6823,52.2375,19.91633,15.02594,20.34139,17.48609,19.70688,11.77582,18.23062,2.31578,20.18316,3.48985,26.28695,10.14746,3.79653,3455117456.0,643.1801,57813.5,18.45743
54,NFLX,39.28333,0.0,6.79691,4.64961,8.01855,38.30258,41.14289,12.00472,15.99117,16.84626,21.00492,19.45849,8.07967,9.72664,1.26053,39.80973,64.31116,66.13981,4.95672,3.94101,444536878.0,438.597,148365.6,41.3614
55,NWSA,40.12143,0.0,1.30679,1.04286,9.90965,48.53755,47.44585,3.41897,2.41112,3.23123,3.71884,3.23597,2.00853,2.67968,1.25843,24.95197,36.64727,36.98155,0.0,0.0,382362812.0,495.3852,10553.78,0.0
56,NWS,40.12143,0.0,1.30679,1.04286,9.90965,48.53755,47.44585,3.41897,2.41112,3.23123,3.71884,3.23597,2.00853,2.67968,1.25843,24.95197,36.64727,36.98155,0.0,0.0,193242506.0,495.3852,10553.78,0.0
57,NXST,7.53206,2.843091,2.18274,1.08547,3.69023,61.48462,57.75656,14.83672,7.0008,23.57215,16.22912,29.98357,6.10531,6.52195,1.96528,72.29532,259.1082,263.8338,10.82002,0.0,35856653.0,35.49809,5707.303,16.85907
58,OMC,13.80044,1.046429,5.88186,1.27994,11.00457,26.71326,22.68754,10.10815,7.08042,14.50067,10.06302,44.80487,5.6349,13.21467,0.95768,58.49721,179.9846,180.5782,0.34612,0.0,199514755.0,197.5196,18331.42,7.13903
59,OPRA,32.70446,0.172366,1.47248,3.53744,22.86352,81.71562,80.62056,11.51471,17.75407,15.68443,16.00138,4.35182,4.0233,4.3043,5.15917,0.82734,0.53812,0.83424,27.74975,0.0,230270360.0,54.8625,1227.245,13.45596
60,ORAN,15.76389,0.0009,0.96174,0.70589,2.94688,59.06696,58.2484,6.0178,5.18174,11.04414,10.7378,6.0694,2.40308,3.37483,0.91719,57.90057,122.1715,151.2585,2.23179,4.11795,2660056599.0,2303.689,33327.71,0.52808
61,PTNR,19.91,0.052097,2.14529,1.27656,4.79681,22.73648,24.57912,6.19034,5.72391,8.59126,9.42761,11.31377,4.15453,5.76897,1.13309,51.42306,87.23932,105.859,4.18927,3.72526,186269303.0,170.3835,1251.968,7.41818
62,PSO,25.04997,0.624571,1.32705,1.53699,10.56097,46.73262,47.24793,6.35251,5.50414,7.05545,5.99123,5.58118,3.3272,4.21234,1.89452,21.78919,25.98819,27.94184,12.04784,14.82103,716142817.0,715.374,7370.634,4.05792
63,PERI,14.86075,0.189021,2.49063,2.3104,12.54607,37.45529,39.763,16.2923,16.3865,17.74907,16.88185,19.58666,13.90368,18.38051,2.72598,0.0,0.0,0.0,28.42337,0.0,46524574.0,40.84044,1525.076,18.73667
64,TLK,15.89312,0.874724,3.2506,2.75679,6.03256,69.75491,66.04246,23.81049,22.69755,33.27491,30.54322,22.19595,13.03725,19.85906,0.89218,32.08359,38.38002,56.38283,4.9565,1.65194,990622200.0,980.7159,26648.71,7.64271
65,MYPS,142.2832,1.22502,1.87208,1.87123,13.02639,72.03356,75.62872,1.61977,0.0,0.0,0.0,1.65253,1.4287,1.59355,4.86179,0.0,0.0,0.0,5.71161,0.93855,115620666.0,79.59124,561.3334,0.0
66,PLTK,14.33801,0.0,0.0,1.45741,8.63793,71.69339,71.7007,10.64437,12.81621,19.40034,23.22463,0.0,9.89397,11.76746,2.93397,123.5063,0.0,0.0,0.0,3.96071,365733480.0,45.98274,3781.684,0.0
67,PHI,24.97233,0.0,2.48739,1.27133,2.19075,89.19015,87.26939,5.13644,17.32936,0.63338,23.34135,9.16728,1.70399,2.80023,0.32716,72.24156,231.8361,273.1747,6.12745,0.07836,216055775.0,216.0558,4703.071,0.35558
68,CPOP,16.50305,0.0,0.28351,0.46339,16.23801,19.34703,17.54356,2.13091,1.98832,4.38783,2.78101,2.18598,1.39253,1.82528,5.03714,8.72766,2.37679,9.56374,26.46256,0.0,18286923.0,12.9216,14.9591,0.0
69,RELX,29.1963,2.495869,12.50765,5.50563,19.48269,64.39846,64.20157,19.08102,19.02269,27.05483,27.00698,46.63242,10.99471,15.7059,0.59167,64.19306,155.1907,178.2309,18.07013,15.49509,1900085010.0,1878.636,58791.53,11.57057
70,RSVR,51.97336,0.0,1.19937,3.40452,13.90074,59.82075,60.74258,6.7483,0.0,15.49585,12.31151,2.33028,1.20706,1.29449,1.36131,45.86379,85.03676,85.03676,23.11292,0.0,64385198.0,29.22818,412.0653,0.0
71,RCI,18.63775,1.416641,3.22878,2.24974,7.93918,41.66667,43.05085,11.52319,13.32464,23.53318,25.16297,16.76217,3.23622,3.86512,1.90904,78.47235,302.2604,364.5189,5.58637,0.0,393773306.0,352.9804,26051.73,6.54021
72,SGA,13.22502,0.0,0.6879,1.07075,0.0,23.80998,24.02324,8.00919,14.20415,11.3758,16.34523,4.8273,3.76603,4.18166,2.30994,0.0,0.0,0.0,6.04561,0.48366,6123529.0,4.95936,123.0217,0.0
73,SCHL,24.00739,0.342359,1.15887,0.78744,8.73834,53.2217,50.41551,3.71576,0.0,4.72161,0.0,5.32544,3.28968,4.9863,1.4569,0.45018,0.0,0.4528,10.47127,0.0,31391956.0,29.38604,1330.849,0.0
74,SJ,5.99348,0.271189,1.03843,0.63252,0.0,14.4983,0.93267,9.99484,0.66818,7.66822,0.0,19.62733,15.06724,18.56815,2.44332,0.42827,0.0,0.43081,17.00648,18.77884,37679786.0,4.2849,177.0371,0.0
75,SCPL,15.86491,0.494586,16.97874,2.77092,10.5785,69.47383,69.04506,22.96254,22.42489,21.94738,21.29828,21.57943,20.7373,77.24868,6.85304,0.0,0.0,0.0,14.09462,2.36134,21882107.0,21.48604,1937.981,0.0
76,SSTK,22.6299,0.0,3.86547,2.19088,11.93132,61.72655,63.6924,9.76025,15.25595,12.09457,18.75186,17.88878,10.0548,16.13353,0.57072,0.0,0.0,0.0,6.9315,0.0,36050788.0,23.73485,1849.045,6.62438
77,SBGI,4.47974,0.0,1.25712,0.29682,1.60799,53.64782,48.51229,8.14533,24.96766,15.76326,2.71669,30.21148,4.24492,4.70111,2.39174,83.67066,474.2697,478.427,0.0,0.0,39263914.0,38.87127,1013.036,0.0
78,SIRI,12.31047,0.0,0.0,1.52836,8.18049,53.52679,52.23881,12.68973,10.86754,21.6183,19.21642,0.0,11.26523,15.60848,0.3505,152.1107,0.0,0.0,1.54125,0.0,3868399027.0,658.5876,13694.13,0.0
79,SKM,10.9769,0.422724,0.93176,0.62707,2.28577,95.98637,96.05517,5.91947,6.91869,9.52508,11.31492,8.48411,3.37069,4.53553,0.97342,47.5923,76.14378,97.06641,2.88124,0.0,218833144.0,74.12274,8128.238,0.0
80,STGW,47.80538,0.078566,3.35407,0.61228,10.07598,37.1843,33.50438,1.06995,0.0,4.52891,2.60795,8.48123,0.71771,1.29217,0.77838,56.48985,253.6022,253.6022,47.8008,0.0,130489238.0,130.4005,1633.165,0.0
81,STBX,35.56556,0.20186,6.22133,19.93067,38.66252,79.97704,84.88335,50.07332,54.92675,68.81164,70.96339,0.0,0.0,0.0,12.23484,0.03192,0.0,0.03193,127.2163,46.17319,54375000.0,16.0,143.385,0.0
82,TTGT,25.46389,0.004196,4.1518,2.9356,14.24246,73.61641,73.05949,13.98678,9.84323,19.05724,11.66016,18.90326,5.35606,5.83646,7.4426,67.69395,209.5395,209.5395,12.92996,0.0,28071521.0,26.54495,873.305,11.2681
83,TGNA,5.9763,0.312216,1.13713,1.10453,4.97655,47.3508,42.33197,18.51562,14.04839,29.42736,23.44302,20.78264,8.4352,8.93181,3.70182,49.20779,97.4264,97.4264,6.82267,0.0,225028376.0,221.5819,3584.702,24.31756
84,VIV,16.62008,0.0,1002.719,1.40194,4.06119,42.95802,43.29497,8.38398,6.56076,13.84398,13.17425,5.99616,3.47629,4.29405,0.88573,21.61909,19.57663,27.60303,10.94673,0.48717,1663556731.0,426.406,14021.8,0.0
85,TEF,16.13052,0.0,0.92646,0.56135,2.12451,0.0,0.0,4.66919,3.52414,9.6879,9.65655,5.66162,1.72774,2.43229,0.88945,60.85691,168.8844,194.8571,5.95108,0.0,5750458145.0,5136.021,24770.13,5.96285
86,TU,26.73682,0.0,2.38014,2.06524,7.57428,62.33321,64.28426,8.11139,4.54822,14.90428,12.16244,9.02739,2.95077,3.57492,0.75099,60.36675,144.8486,163.5395,11.0649,0.0,1438000000.0,1406.556,29045.4,7.91143
87,TME,20.27295,0.325358,1.80178,3.20062,0.0,32.15443,33.05254,15.2967,17.13307,13.18513,15.50543,8.48187,6.49841,7.89597,2.35383,10.11998,11.27305,11.49863,0.0,0.0,1675015084.0,707.8015,13162.31,11.88784
88,SSP,6.47017,0.2255,0.38232,0.26704,2.4438,48.47838,41.55497,6.41733,0.0,15.77055,3.1229,6.2115,2.39491,2.57671,1.37917,58.16614,138.1342,139.0408,4.63411,0.0,71644745.0,58.45248,644.974,17.30717
89,IPG,15.72121,0.0,3.98262,1.28367,11.6915,16.31021,10.68227,8.47311,5.24395,12.08331,7.30266,25.67589,5.33739,10.55893,1.02649,44.2164,80.67598,81.47108,3.1093,0.0,386032784.0,384.4906,13966.67,10.33833
90,LSXMK,8.10068,0.266235,1.01854,3.14676,14.11316,53.52081,52.23881,15.37775,10.26119,20.17632,17.39739,13.95486,4.45673,5.76979,0.42436,51.78643,137.8027,144.6188,1.55258,0.0,218807352.0,577.3726,28198.1,0.0
91,LSXMA,8.10068,0.266235,1.01854,3.14676,14.11316,53.52081,52.23881,15.37775,10.26119,20.17632,17.39739,13.95486,4.45673,5.76979,0.42436,51.78643,137.8027,144.6188,1.55258,0.0,98094012.0,577.3726,28198.1,0.0
92,LSXMB,8.10068,0.266235,1.01854,3.14676,14.11316,53.52081,52.23881,15.37775,10.26119,20.17632,17.39739,13.95486,4.45673,5.76979,0.42436,51.78643,137.8027,144.6188,1.55258,0.0,9802232.0,577.3726,28198.1,0.0
93,NYT,31.47002,5.749356,3.78031,2.55385,21.55064,47.05775,45.27721,8.21316,3.98064,9.58911,4.97558,12.48435,7.65766,9.91187,1.17384,0.0,0.0,0.0,8.99275,0.0,163894533.0,161.6449,5954.657,11.84396
94,DIS,40.34715,0.769148,1.6558,1.91132,16.91577,33.04055,33.00023,5.29426,6.82099,8.05578,9.73184,4.37253,2.26117,2.84465,1.00738,30.53598,46.05197,49.5795,13.51665,0.0,1827304988.0,1821.557,166248.2,14.13424
95,THRY,28.8786,0.0,1.94602,0.67474,6.86495,64.70294,63.04412,2.64583,3.79304,6.8798,12.53691,8.02428,2.37224,3.16943,1.30927,53.45566,97.12975,114.8489,0.0,0.0,34823769.0,32.21074,768.9088,0.0
96,TIMB,20.79057,0.0,1.33367,1.49711,3.58382,35.86859,35.56397,7.47569,7.31249,14.45627,13.82074,6.63783,3.17713,4.01813,0.74077,41.84997,56.55684,71.96895,21.67636,0.0,2420804398.0,161.3047,6801.499,6.93697
97,TMUS,43.00644,0.869071,2.5867,2.1803,10.09157,60.6148,62.05175,4.82657,9.88183,10.2854,17.30338,5.57629,1.81405,2.03271,0.79158,54.78988,111.6339,121.1894,0.0,0.0,1199892465.0,589.7402,172424.5,16.54865
98,TSQ,13.01241,0.0,2.32879,0.33446,4.09283,29.83219,30.70105,3.10747,3.26915,12.02781,6.96481,22.07411,1.95672,2.18648,1.68291,88.36115,800.4304,800.4304,10.79537,0.0,13051575.0,11.6557,154.8807,0.0
99,TZOO,15.35399,0.253939,16.91009,1.84101,13.45578,86.62725,87.54224,10.84383,17.05014,14.03311,21.80918,236.9778,10.04964,54.76835,0.85701,0.0,0.0,0.0,10.26599,16.08448,15306522.0,7.1295,135.7688,0.0
100,TRMR,18.33,0.0,2.68824,1.00227,0.0,46.7522,49.98465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8046,1.34164,0.83338,1.35988,22.60211,18.03623,142835653.0,49.14329,185.7772,0.0
101,TKC,5.34288,0.030473,2.07154,1.17812,3.10565,32.62089,33.28054,21.61077,16.30252,34.31897,29.77522,45.66591,14.11234,19.59373,1.59823,63.33885,115.364,172.7878,55.86702,7.67848,2200000000.0,471.4275,3611.439,15.48926
102,UONE,7.48711,0.0,1.05681,0.57694,2.63242,74.22941,75.709,9.24869,3.76679,21.80432,17.14208,16.42108,3.59452,3.97399,2.54886,72.74003,286.8612,286.8612,14.0294,2.18248,9854682.0,20.19621,278.9682,0.0
103,UONEK,7.48711,0.0,1.05681,0.57694,2.63242,74.22941,75.709,9.24869,3.76679,21.80432,17.14208,16.42108,3.59452,3.97399,2.54886,72.74003,286.8612,286.8612,14.0294,2.18248,33618227.0,20.19621,278.9682,0.0
104,VEON,7.49025,0.053067,0.09324,0.17561,0.60674,76.90162,78.53586,4.69067,6.1255,13.47617,18.42629,37.5,2.28064,3.69317,0.61832,88.94938,1597.124,2128.765,6.88347,10.14811,1756731135.0,70.26925,1385.191,0.0
105,VZ,7.02463,0.0,1.63166,1.11279,3.86262,57.20265,58.96937,16.19393,15.24672,23.49607,23.25596,24.43885,5.93329,6.82469,0.74782,61.86577,151.5584,164.5651,1.40953,0.0,4203991483.0,4198.771,151553.9,15.48674
106,SEAT,19.57011,0.172884,0.0,2.96968,17.52398,76.82967,76.55576,15.52782,18.79513,15.52497,20.80552,0.0,7.82761,0.0,0.94759,34.61523,0.0,0.0,14.71159,0.0,77676300.0,65.98155,1872.577,0.0
107,VOD,2.18141,0.004737,0.0,0.56574,0.99634,32.50339,32.95574,26.9877,48.70039,31.27817,49.88145,20.03351,7.96912,10.36707,0.88659,50.72857,81.49813,104.7177,0.27644,0.0,26994231878.0,2474.753,28084.17,0.0
108,WMG,31.19152,1.998077,52.21165,2.26227,17.0432,47.61004,48.46319,7.49656,2.64475,12.00138,8.86347,207.3892,5.52213,9.23729,0.69407,93.74412,1581.746,1581.746,1.9278,0.0,138288424.0,114.3253,13157.35,0.0
