,Unnamed: 0,peRatio,pegRatio,pbRatio,prRatio,pcfRatio,grossMarginTTM,grossMarginMRQ,netProfitMarginTTM,netProfitMarginMRQ,operatingMarginTTM,operatingMarginMRQ,returnOnEquity,returnOnAssets,returnOnInvestment,currentRatio,totalDebtToCapital,ltDebtToEquity,totalDebtToEquity,revChangeTTM,revChangeIn,sharesOutstanding,marketCapFloat,marketCap,bookValuePerShare
10,AMZN,274.9424,0.0,7.52791,2.21667,24.05914,44.72763,46.77131,0.81826,2.48983,2.54393,3.74849,2.9765,0.98155,1.46072,0.92309,35.94751,54.65423,56.12195,9.86901,0.0,10260353688.0,9197.493,1163524.0,37.8701
11,AMCR,15.64988,3.0931,3.53658,1.00724,9.9393,18.73409,18.35288,6.60415,4.88137,9.61152,7.69021,22.13349,5.59195,7.49439,1.2677,61.94682,160.1695,165.0894,5.9692,0.68644,1471443801.0,1453.276,15038.16,31.76013
12,AXL,14.36788,0.051653,1.29289,0.13719,1.44904,11.58171,10.75038,0.99316,0.0,3.66376,2.39641,10.01627,1.04134,1.3188,1.67321,82.33305,458.0505,466.0286,13.39861,7.26646,117019709.0,112.0969,803.9254,0.0
13,AEO,21.15051,0.0,1.54547,0.50109,7.3994,34.97609,33.91726,2.5078,3.64878,4.95099,4.91829,8.27931,3.47231,4.47248,1.43084,0.55414,0.55723,0.55723,0.0,20.59556,195556065.0,175.6746,2500.337,3.11788
14,AMWD,11.03262,0.037964,1.021,0.41285,4.98471,15.82836,15.67255,3.74284,3.06378,5.58163,4.89377,9.79943,4.94959,5.589,2.44741,34.45587,52.267,52.56897,14.10385,0.0,16635295.0,16.42813,861.5419,16.52372
15,CRMT,12.27882,0.0,1.07436,0.38857,10.59937,43.11842,43.95186,3.28854,0.46183,6.3695,3.55006,9.51391,3.70648,4.07967,0.0,55.56878,124.3264,125.0922,21.32455,0.0,6370031.0,5.76056,531.9613,19.53418
16,APTV,40.82329,0.463484,2.73943,1.35634,14.58424,15.47796,15.77418,5.30642,5.10585,7.03845,6.84932,6.95092,4.5679,5.83508,1.71362,41.27929,72.05833,72.55928,14.93692,3.83621,270506398.0,269.8622,24589.03,21.24258
17,ARCO,12.60656,0.060717,5.29687,0.48882,6.78563,13.612,14.92603,3.894,5.36734,7.30669,8.00247,51.59166,5.63918,7.78762,0.90117,69.26171,219.9074,225.8869,36.05197,10.51532,130594545.0,129.3538,1768.994,0.0
18,AMBP,12.96771,0.042445,5.54677,0.44535,3.91292,12.06492,10.87533,3.82234,0.0,0.0,3.53669,40.96081,3.22901,4.30962,1.23354,90.70227,946.5425,975.5319,10.11051,5.11152,597575322.0,148.8048,2085.585,0.0
19,ARHS,6.71329,0.0,4.22386,0.80834,5.69887,43.16204,42.10488,12.01643,11.19586,16.10151,14.92475,93.27942,17.37848,31.29888,1.41219,17.5861,21.1372,21.33875,0.0,0.0,52923110.0,50.77315,1040.488,0.0
20,ARKO,15.63361,0.0,3.22761,0.0959,5.31593,12.63195,13.0798,0.72638,0.0,1.69226,0.42868,23.68628,2.05924,2.3968,1.50084,73.47478,271.5669,276.9665,17.10924,0.0,120305008.0,72.26691,887.851,0.0
21,ARKR,7.13283,0.0,1.02342,0.33448,4.46551,71.96287,73.79071,5.21872,4.26178,6.39488,5.21657,15.4538,5.38875,6.52001,1.15857,25.96582,26.12912,35.35664,20.29931,1.19441,3600407.0,1.87695,62.59308,7.08215
22,ABG,4.65504,0.146749,1.39499,0.28162,4.21861,19.89301,19.43444,6.23001,5.06379,9.28345,7.7185,35.97301,11.73105,14.05548,1.91912,52.15215,104.775,108.9958,30.69848,0.0,21534085.0,21.35364,4253.628,48.02694
23,ATAT,177.6299,0.0,15.00205,7.93732,97.27975,0.0,0.0,4.24581,2.20144,7.28949,5.40429,11.04264,2.74239,4.14783,1.57661,12.77821,0.16704,14.52913,5.37378,34.09434,319677037.0,18.08054,2573.872,0.0
24,ALV,17.82622,1.151439,2.77452,0.7913,9.38052,16.16545,15.24268,4.5272,3.00842,7.07849,5.09426,15.66402,5.22753,8.94562,1.15075,45.1961,60.94404,82.90826,13.54783,6.7666,85829804.0,85.72462,7288.667,0.0
25,AN,5.32887,0.386594,2.95982,0.22454,3.96928,19.68691,20.10408,4.89431,4.49779,7.31782,6.92797,59.70819,13.21994,19.84878,0.83395,67.3413,190.8677,206.1971,0.0,0.0,45608396.0,40.13119,5979.717,10.67965
26,AZO,21.88926,2.103476,0.0,2.91217,17.05237,51.43328,52.28969,14.3193,12.91104,19.43497,18.15173,0.0,16.32803,36.30159,0.78875,246.3953,0.0,0.0,8.2449,0.0,18397705.0,18.39128,49185.53,0.0
27,BALL,39.2531,0.0,4.81799,1.15964,15.79822,16.71075,18.45801,3.02209,4.95844,6.03756,9.37231,11.94109,2.22737,3.36017,0.76274,72.29942,201.2091,265.9522,4.99931,0.0,314547603.0,311.88,17536.03,0.0
28,BSET,5.52369,0.138651,0.63085,0.25919,3.79076,52.19304,53.10869,4.73545,1.34171,6.53906,2.50887,12.49795,5.52034,7.83436,2.02855,0.0,0.0,0.0,6.3387,0.0,8929711.0,8.35952,123.23,4.15113
29,BBWI,9.52181,0.0,0.0,0.98727,7.35349,43.06878,43.24792,10.50265,14.81994,18.20106,22.57618,0.0,13.78472,17.94553,1.64322,182.9883,0.0,0.0,0.0,80.04988,228766151.0,222.3183,7463.789,0.0
30,BZH,3.24265,0.151429,0.66304,0.28268,3.10617,21.82301,18.93831,8.54655,6.38104,10.42148,7.13209,22.23453,9.04496,10.27511,0.0,49.65314,98.6221,98.6221,10.29117,22.2463,31347050.0,28.89555,662.3632,8.35792
31,BERY,10.09296,1.68051,2.0888,0.51001,4.52505,17.33976,18.43066,5.33531,5.29197,8.76621,9.1545,21.76871,4.21694,4.95118,1.95302,73.85336,282.0941,282.4583,0.0,7.45098,119200000.0,118.9258,6882.608,27.1888
32,BBY,11.22914,0.0,5.52,0.33411,6.62178,21.40913,19.95249,3.06277,3.34578,3.87706,4.05158,48.80482,8.51473,20.77047,0.98029,29.61471,41.50268,42.07513,0.0,39.18013,218666780.0,200.8311,15468.49,0.08046
33,BWMX,12.36882,0.0,7.36391,0.6324,7.49965,69.99584,72.78956,5.09706,5.87042,14.70969,17.29033,57.32296,8.15067,13.16926,1.11564,84.32795,461.4365,538.738,43.20922,1.22688,36584968.0,17.29675,466.4568,41.82116
34,BGFV,9.52563,0.0,0.63388,0.17073,4.66676,33.76876,33.40639,1.76025,0.0858,2.33726,0.0,6.46965,2.36985,3.51062,1.64003,3.48553,2.51827,3.6114,0.0,0.0,22394171.0,21.12098,167.0605,6.69161
35,BJRI,119.6011,0.164844,2.0405,0.54057,9.42025,35.5835,35.76828,0.45964,1.01998,0.36405,0.76653,1.77008,0.59073,0.72197,0.40725,14.59023,17.08263,17.08263,14.10947,0.0,23540729.0,22.54831,717.0506,3.18061
36,BLMN,20.26603,0.0,6.44244,0.45513,6.87945,68.84398,69.13314,2.76365,7.50579,5.22412,9.69137,38.49408,3.88296,5.46229,0.26927,70.40355,239.2849,239.9933,5.73676,13.67045,87293770.0,83.8522,2057.514,32.23545
37,BVH,8.71547,0.0,2.42491,0.68617,5.82261,75.7345,73.04338,9.25228,8.09771,5.64016,3.9524,27.43345,5.82256,6.93492,0.0,77.41246,486.9205,486.9205,16.02093,0.0,13373666.0,15.80013,574.3715,0.0
38,BKNG,25.94721,0.035798,91.69036,5.37821,21.79711,0.0,0.0,22.14274,7.04076,29.59335,11.91106,147.7511,16.91112,27.71159,1.59277,91.86364,1049.534,1129.05,45.24457,0.0,36933652.0,36.86348,97738.27,0.0
39,BOOT,12.92212,0.0,2.93935,1.32697,10.59152,37.36706,36.50042,10.45385,10.25589,14.32956,14.08912,26.3327,12.50594,18.08823,1.59291,9.37629,2.12682,10.3464,18.4366,46.36903,29815074.0,29.63864,2143.406,24.42689
40,BWA,10.6925,0.235584,1.37361,0.63457,5.82063,19.2525,17.94258,6.40715,5.50239,8.45595,8.13397,13.2634,6.10741,8.17037,1.59282,35.55723,56.10805,56.94127,9.54907,1.75268,234373353.0,232.9144,10221.02,11.84397
41,BYD,10.39754,0.277541,4.03327,1.8228,7.14441,55.49858,54.37432,18.48193,20.71971,27.29268,29.55281,42.10212,10.75435,11.86208,0.77233,64.12251,176.0607,178.7263,5.21545,4.44729,101028444.0,74.50285,6668.888,9.69233
42,BFAM,72.14978,0.0,4.48602,2.34726,27.99279,23.19211,21.96761,3.28152,1.46783,7.43091,5.53553,6.06973,1.87475,2.30723,0.47105,47.99542,86.80793,92.29077,15.82617,4.54825,57811213.0,57.06602,4961.358,7.78108
43,BRLT,254.2493,0.725691,30.74236,0.78977,19.4791,54.36072,54.94074,3.47761,0.0,3.95848,0.0,16.8743,6.06298,17.57561,2.85226,39.86831,522.3656,551.2905,6.83978,0.0,11623121.0,10.74116,345.5593,0.0
44,EAT,19.10997,0.0,0.0,0.4055,6.45889,11.8234,14.18021,2.17199,4.68058,3.182,5.92688,0.0,3.5893,4.70264,0.36435,128.6786,0.0,0.0,7.59654,6.30029,44296817.0,43.04924,1654.121,0.0
45,DOOO,9.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36522508.0,0.0,0.0,0.0
46,BC,9.05685,1.037303,2.60329,0.78072,6.21325,28.70512,28.99748,9.0334,6.44643,13.76656,13.54095,30.66,10.01001,12.89054,1.86181,54.89634,117.3576,121.7115,12.30049,10.16617,70713195.0,70.21258,5355.817,11.0562
47,BBW,6.55385,0.811357,2.57233,0.66071,5.11298,52.54404,54.99483,10.2548,14.13411,13.23362,18.05665,45.09868,17.54137,27.53188,1.45753,0.0,0.0,0.0,13.70887,38.88783,14935825.0,13.23378,309.1716,3.07476
48,BURL,48.72936,0.0,13.99359,1.27646,22.19397,40.57278,40.77233,2.6443,6.74858,3.98815,9.5461,29.59169,3.20525,4.3835,1.19448,64.99158,183.9304,185.6456,0.0,34.47839,64973669.0,64.91675,11108.55,57.07747
49,CAL,4.60977,0.023403,1.94335,0.27992,3.63284,55.38121,53.94173,6.05413,5.62379,7.51977,3.71392,47.08158,9.76498,20.73393,0.91319,82.2955,415.3858,464.8282,68.45992,0.0,35631002.0,34.97284,830.8512,0.0
50,CWH,11.45149,0.0,16.27269,0.3165,6.75869,31.55566,29.66077,3.66097,0.32975,7.03826,3.94107,73.28337,5.31382,8.97393,1.38822,92.34035,1246.756,2060.312,0.0,16.13501,44466636.0,38.56267,2149.54,25.0263
51,GOOS,43.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53555933.0,0.0,0.0,0.0
52,CPHC,14.76944,0.0,1.55835,1.66733,10.61711,79.22283,80.43498,11.2429,8.10139,16.30046,10.32972,11.08608,8.56963,9.68829,2.94305,0.02664,0.0,0.02665,11.58757,0.0,4910408.0,2.29878,111.4172,9.56071
53,CPRI,7.79712,0.200956,2.20561,0.85098,5.66272,66.01454,66.46825,11.94598,14.88095,14.50831,15.60847,27.52551,9.05868,11.5733,1.33675,40.92479,68.42105,69.27575,7.7813,7.08215,125709550.0,125.4591,4915.244,11.88589
54,CARG,9.85901,0.026755,3.1583,1.49624,25.00069,43.30282,66.81238,4.94249,5.11547,6.58326,6.06088,46.87057,7.20763,9.91315,4.38079,0.0,0.0,0.0,20.30186,0.0,98181957.0,97.88054,2179.11,39.14816
55,KMX,22.88703,0.0,1.94491,0.36806,14.56808,9.4331,10.6768,1.63303,1.20598,2.14521,1.44402,8.93693,1.84597,1.99757,2.60091,76.75899,319.6156,330.2739,0.0,0.0,158091336.0,157.6386,10925.86,13.98638
56,CSV,12.52184,4.367439,2.72593,1.10647,7.40766,31.50871,32.51356,9.20286,9.25938,20.76582,21.31939,25.2546,2.81233,2.93128,0.87764,80.78695,418.1317,420.4795,0.0,1.70152,14934211.0,13.06493,406.6586,0.0
57,CARS,52.72656,0.336556,3.24711,1.88264,10.55329,68.49263,67.74008,3.6734,6.87085,10.20375,7.49934,6.23372,2.35054,2.60613,1.3475,54.12288,113.962,117.9736,5.43148,0.0,66721646.0,61.2973,1247.695,0.0
58,CRI,11.0122,0.0,2.97887,0.75779,8.31911,45.62307,44.47132,6.97404,5.17273,10.0073,8.09824,25.07088,8.33814,11.4902,2.53928,41.95859,72.29077,72.29077,0.0,0.0,37688407.0,37.26467,2369.847,3.05933
59,CASY,18.87593,0.475602,3.24283,0.55524,11.11201,19.9767,22.12903,2.95818,3.00406,4.21626,4.31018,18.79543,8.01197,9.39354,1.10163,39.07977,62.70183,64.14909,28.24174,0.0,37262452.0,37.10007,8453.359,14.47619
60,CVCO,10.71563,0.21481,2.68761,1.17303,9.67584,25.96408,26.36181,11.36742,11.90344,14.37647,14.5952,28.02569,20.7749,27.07921,2.99025,1.13999,0.82658,1.15426,52.0684,0.0,8693699.0,8.34051,2547.602,15.91494
61,FUN,9.67034,0.009671,0.0,1.20413,5.18196,90.91549,87.72264,14.51005,0.0,26.56283,0.0,0.0,11.47494,13.9856,0.44752,148.2202,0.0,0.0,26.32851,0.0,51327668.0,48.43802,2171.16,0.0
62,CNTY,33.51166,0.0,1.41155,0.46205,4.89356,45.97497,46.34866,3.20965,2.79334,16.73782,16.95728,4.55182,1.76018,1.93331,3.55251,80.49596,441.0072,444.7718,3.99287,4.583,30334931.0,27.03381,201.4239,0.0
63,CCS,5.27452,0.0,0.98925,0.50637,5.02114,24.39798,20.13373,9.80402,4.42383,14.08427,7.07738,20.78924,11.54033,13.77112,0.0,35.13695,47.2737,54.17097,0.43704,0.0,32025879.0,27.80554,2148.296,22.11596
64,CHWY,291.6269,1.771826,66.81705,1.42091,108.2673,28.03171,28.07449,0.4875,0.22545,0.55207,0.58047,43.0551,2.13989,8.2943,0.85925,0.0,0.0,0.0,13.58899,6.9253,115757139.0,90.00751,14349.64,0.0
65,CHS,5.74251,0.042946,1.86319,0.28814,4.03733,39.14263,34.90563,5.08861,1.42867,6.63603,1.32086,39.00692,9.14161,15.07457,1.1423,12.73942,14.59928,14.59928,18.34842,1.10373,125049578.0,120.8644,617.1911,0.0
66,CAAS,7.36443,0.079195,0.493,0.29014,3.40473,15.74806,19.43597,3.7681,0.0,1.50146,0.0,6.69559,2.7886,5.84363,1.42978,28.53448,0.16942,41.94724,6.33704,0.0,30185702.0,10.51324,153.6452,1.75774
67,CMG,55.46322,1.033278,22.8023,6.29714,42.71664,30.28699,30.77882,11.49378,12.31303,14.89295,15.5201,44.73702,15.27223,17.50985,1.41086,0.0,0.0,0.0,14.77976,8.62061,27589840.0,27.5467,56565.24,11.97768
68,CHH,20.95221,0.0,132.7478,4.27533,17.67465,51.32597,49.37108,21.83637,15.87178,31.42639,23.39329,174.6011,15.57437,20.19488,0.92292,96.70406,2924.638,2934.032,27.12132,0.0,50991519.0,29.6132,6217.906,0.0
69,CHDN,19.88162,0.162306,15.22767,5.35259,15.7491,32.81967,31.63539,27.64313,27.82842,25.34909,41.80518,108.4736,11.90711,13.54627,0.54363,86.2646,617.8217,628.046,22.49236,16.53822,37433763.0,32.81031,10733.01,1.24821
70,CHUY,28.80055,0.0,2.62303,1.52574,15.09395,72.96852,74.47244,5.4255,7.30857,5.67054,7.44013,9.40832,4.9118,5.3762,2.09752,0.0,0.0,0.0,6.10493,8.0662,18121408.0,17.76176,662.5187,4.00546
71,CTRN,2.23757,0.43977,0.79909,0.16647,1.66503,39.11757,39.52048,7.4077,3.16861,9.4722,3.53288,41.68062,11.56692,17.57299,1.38821,0.0,0.0,0.0,0.0,8.91105,8313347.0,7.98708,132.3485,5.50364
72,COLM,16.28521,0.0,2.42212,1.33827,11.55056,49.16308,48.68431,8.25392,5.63032,10.38435,6.87637,15.4409,10.24511,12.81855,3.49467,0.0,0.0,0.0,7.9983,0.0,62040163.0,32.51501,4715.052,6.09737
73,CPRT,36.16991,0.0,7.42225,10.53494,31.38473,43.93262,44.57921,29.45153,30.6961,36.96324,38.2059,23.25746,19.54728,21.28872,5.41152,0.03731,0.03733,0.03733,16.24277,7.09133,476592516.0,427.9323,38699.31,32.46689
74,CPNG,136.4576,1.197628,10.99686,1.32496,63.45129,23.91745,24.47926,0.97857,1.56632,0.94262,1.84078,9.05346,2.2616,4.76507,1.18178,25.91063,20.4223,34.97213,10.09651,8.89386,1599440554.0,1581.623,28177.26,0.0
75,CBRL,22.12725,0.0,4.82817,0.69207,11.12856,66.65961,65.032,3.19683,3.26502,3.71292,4.17307,19.89736,4.75967,6.01197,0.65567,48.27866,93.34379,93.34379,7.91641,11.23846,22150800.0,21.77777,2348.871,0.28125
76,CROX,11.4797,0.0,7.26267,1.86208,10.63904,53.23436,53.87789,16.32552,16.91345,25.58895,26.57058,93.64135,13.60957,15.61652,1.75713,70.21611,232.3477,235.752,50.35027,0.0,62025478.0,60.05755,7036.791,19.84598
77,CRWS,7.12195,0.0,1.05615,0.6534,6.12712,27.19586,23.7108,9.17145,7.09324,11.73319,9.28226,15.63099,11.62534,14.90802,4.962,0.0,0.0,0.0,0.0,1.48457,10117572.0,9.04203,51.70079,2.8333
78,CCK,15.85294,0.067154,4.76022,0.75761,8.25214,17.62446,18.93073,5.51156,4.00134,9.80008,9.04506,31.84416,4.87484,7.29707,1.30369,74.71218,347.0936,361.2315,6.36258,0.0,120100110.0,117.7924,9663.255,28.06052
79,DRI,19.974,0.0,9.07465,1.79443,13.89151,19.56364,20.98557,9.20003,10.29359,11.28496,12.55832,43.86447,9.36452,11.5002,0.45678,49.38712,96.70728,97.57816,10.91089,12.05309,120929455.0,119.889,18521.55,1.14503
80,DECK,25.64308,1.099808,7.0519,3.49317,23.07841,50.05824,52.95094,13.82678,20.70851,17.5862,26.95074,29.62608,18.4382,25.89948,2.75203,0.0,0.0,0.0,20.0369,53.67959,26359258.0,26.07786,12476.63,13.83736
81,DENN,12.07999,0.0,0.0,1.27493,8.7722,59.91041,61.69693,11.35403,0.50821,13.47811,13.74552,0.0,12.12327,14.89905,0.5952,119.5875,0.0,0.0,11.90573,0.0,56043779.0,54.89277,600.2289,0.0
82,DBI,3.33361,0.239902,1.11604,0.14964,2.03339,32.5516,29.18837,4.90633,5.92995,5.26412,0.2723,38.48967,8.08428,12.38863,1.24178,39.19098,64.919,64.919,3.71788,0.0,57630592.0,48.78628,496.1077,0.0
83,DXLG,3.29924,0.056176,2.00732,0.50478,2.63653,49.94119,47.67789,16.32774,5.78268,10.73322,7.21236,91.19915,28.26807,41.13249,1.5136,0.0,0.0,0.0,8.08224,10.95619,62619909.0,54.94091,275.5276,8.82389
84,DKS,12.50155,0.0,4.27466,0.90384,7.93607,34.64173,32.41957,8.43403,6.55101,11.82888,8.64278,45.09688,11.56865,16.45361,1.87897,37.89717,61.02325,61.02325,0.6087,21.55735,61491339.0,56.63239,11178.84,10.28494
85,DDS,5.70576,31.485267,3.48614,0.68218,4.60756,42.39602,44.77353,12.0856,12.48528,15.11337,16.19679,52.70297,22.73396,34.38119,2.10212,23.65162,30.97855,30.97855,0.8368,0.0,13073742.0,5.1422,4753.01,8.95059
86,DIN,11.92939,0.0,0.0,1.12099,8.27707,43.48617,48.47147,9.37232,12.82237,13.08289,16.91982,0.0,4.5893,5.75769,0.85981,127.3781,0.0,0.0,0.0,2.78989,15663733.0,15.33983,1000.756,0.0
87,DOGZ,9.48672,0.135984,0.3976,1.29396,5.41513,37.42013,34.31919,11.1316,21.73379,0.2733,0.0,4.24188,3.09915,3.63237,3.60133,7.34624,5.59588,7.95545,11.41063,0.0,30205259.0,30.20526,35.06013,50.14027
88,DPZ,23.22947,0.0,0.0,2.3442,19.55419,36.60176,37.63645,10.24236,10.22747,17.16038,17.32559,0.0,28.1153,43.07033,1.48776,583.5048,0.0,0.0,3.77627,0.0,35339030.0,35.19353,10667.09,0.0
89,DORM,28.98903,0.0,2.5379,1.48008,18.95057,32.00203,30.95463,5.1156,1.2176,7.91869,3.88098,9.16335,4.61862,6.75309,1.96028,40.27223,45.69811,67.4263,23.31288,0.0,31468334.0,26.07498,2662.536,11.89775
90,PLOW,21.53032,1.606831,2.93424,1.06665,12.5856,23.76915,13.65922,4.93396,0.0,8.03591,0.0,13.8879,5.17844,6.20536,2.1643,54.13651,88.86229,118.0384,10.22726,0.0,22983965.0,22.30006,635.7365,0.0
91,DFH,7.16846,0.113156,2.26891,0.44787,5.48935,20.33945,20.07941,8.11309,6.72598,10.50939,9.01809,46.09366,13.00613,16.74895,0.0,51.85446,109.5859,109.5859,53.61189,0.0,32905327.0,21.618,1544.12,0.0
92,DHI,7.53959,1.220791,1.84098,1.13291,7.17572,29.14713,24.95955,15.52489,11.91035,20.08901,15.61916,27.63847,18.06344,23.04085,0.0,22.02727,18.45003,28.80793,10.54939,9.85285,341071172.0,302.3325,38131.76,22.24164
93,DRVN,125.8332,0.0,2.75648,2.2007,24.53365,46.79821,44.87872,1.80949,5.28902,9.54573,13.72276,2.28029,0.61178,0.66185,1.14222,62.64855,165.831,167.7894,32.44672,4.22753,167560270.0,162.8894,4681.634,0.0
94,DLTH,81.32108,0.0,0.75767,0.27549,5.44466,52.5687,51.22432,0.34379,3.09018,0.95376,4.41874,1.00991,0.43068,0.55112,1.90946,22.7602,27.48962,29.05641,0.0,64.32582,30061661.0,22.95802,179.9785,10.44871
95,EBAY,35.98669,0.254625,4.28143,2.34267,21.60538,72.60232,72.11155,6.4549,22.66932,22.5616,22.23108,10.19211,2.94993,3.6441,2.68185,58.90296,143.3265,143.3265,0.0,0.0,534736900.0,533.61,23009.73,4.09478
96,LOCO,14.76878,0.0,1.23821,0.72364,9.02003,48.08921,49.23336,4.97516,4.29422,7.28253,6.7679,7.91881,3.93477,4.4341,0.37347,17.54817,21.24373,21.28294,3.88601,0.0,36025228.0,19.6955,343.3204,1.32894
97,ELA,11.98,0.090164,5.33791,0.91546,12.09393,21.08568,21.13595,6.9461,6.3845,6.97561,6.16905,50.78685,23.31872,28.41049,3.57642,41.13173,59.98883,69.87079,38.62484,32.30062,26924631.0,7.54142,116.0452,15.7039
98,ZGN,53.71357,0.389235,4.09609,1.90712,12.00459,49.81056,47.71335,4.37281,5.79409,9.89905,8.69415,8.04306,2.67293,4.05625,1.48291,55.53291,76.13679,134.7026,15.50895,4.78112,242802746.0,55.20515,3092.134,0.0
99,ESCA,15.1621,0.0,1.01008,0.52939,9.64763,21.64608,19.41297,3.48063,0.0,5.84664,0.26172,6.74359,3.45727,4.08221,5.13129,37.85635,56.34796,60.91749,0.0,0.0,13732359.0,8.87678,157.9221,8.45104
100,ETD,6.04513,0.147898,1.56698,0.81077,5.27942,59.98357,61.04518,13.52361,13.86388,17.90664,18.24612,28.46819,16.28708,22.74594,1.92588,0.11952,0.0,0.11966,13.32001,0.0,25356462.0,22.82396,685.1316,1.95882
101,EVRI,11.98541,0.0,5.0638,1.60577,5.23076,78.53302,80.13438,14.49549,13.99996,26.35789,25.96173,50.1256,6.9671,9.47786,1.25335,79.21203,380.4597,381.0474,15.85434,0.0,89042227.0,86.91583,1296.455,0.0
102,EXPE,47.27907,0.838525,7.571,1.13652,12.33839,85.93065,84.46529,2.69801,0.0,10.28718,0.0,16.82864,1.3155,3.3376,0.82987,65.4883,340.7751,340.7751,25.85147,1.79526,142601118.0,146.2799,13732.63,0.0
103,EXPR,0.18987,0.000352,0.18257,0.03012,0.15774,28.35528,23.87092,15.76209,64.77516,18.34617,71.97788,190.2596,22.11124,38.42133,0.98673,28.40056,39.6659,39.6659,0.0,18.47033,73763005.0,65.34751,56.15578,0.0
104,FTCH,6.8112,0.0,2.10551,0.60729,2.07622,44.16557,41.07296,14.88574,0.0,0.0,0.0,85.8694,9.19315,12.83688,1.80027,55.02398,143.1338,148.0784,2.66205,6.03616,338457816.0,285.127,1406.906,6.93451
105,RACE,49.63,0.613685,19.68425,5.4294,18.79787,52.48768,52.15896,21.34071,34.34071,24.17516,24.2337,77.54907,16.77533,23.47727,2.04355,60.52963,153.9543,153.9543,0.06678,0.0,193923499.0,67.3309,21161.63,0.0
106,FGI,6.32751,0.0,0.73624,0.11441,5.48387,21.46276,26.51531,1.95887,0.0,3.02693,0.0,13.23447,4.29401,8.85856,1.74756,27.17592,0.0,37.31722,0.0,0.0,9500000.0,2.50025,16.625,0.0
107,FIGS,106.6667,0.606144,4.25743,2.64262,82.97331,70.10249,71.2589,2.75134,1.58776,5.27515,2.7422,4.86586,3.88509,4.60262,6.62757,0.0,0.0,0.0,16.57298,0.0,159613628.0,120.0411,1363.5,0.0
108,FWRG,88.44493,0.0,1.88537,1.31328,21.5866,61.13766,62.95138,1.51303,4.4275,3.20448,7.31862,2.22331,1.07439,1.16885,0.76542,15.74535,17.47428,18.68781,0.0,13.81518,59364409.0,58.39916,1009.195,0.0
