,Unnamed: 0,peRatio,pegRatio,pbRatio,prRatio,pcfRatio,grossMarginTTM,grossMarginMRQ,netProfitMarginTTM,netProfitMarginMRQ,operatingMarginTTM,operatingMarginMRQ,returnOnEquity,returnOnAssets,returnOnInvestment,currentRatio,totalDebtToCapital,ltDebtToEquity,totalDebtToEquity,revChangeTTM,revChangeIn,sharesOutstanding,marketCapFloat,marketCap,bookValuePerShare
59,GAU,2.87,0.03673,0.84737,0.0,4.72242,0.0,0.0,0.0,0.0,0.0,0.0,19.73703,19.39243,19.65701,22.73019,0.21447,0.16681,0.21493,0.0,0.0,224943453.0,224.4801,184.4671,0.0
60,GGB,3.49147,0.0,0.0,0.49276,2.7179,21.24506,19.22752,14.52005,17.03766,21.34961,24.08524,25.74373,15.96155,19.60449,2.48785,21.49491,20.78308,27.4839,0.0,5.05598,1156540608.0,1100.522,8074.831,14.91477
61,GFI,19.73362,0.0,3.32392,3.28022,8.75549,39.16766,36.27279,16.83579,9.16935,33.40332,24.7002,17.37239,9.82781,11.28106,2.29488,25.34836,33.49653,35.01996,2.18106,0.0,893527657.0,858.3173,14061.31,3.40911
62,SIM,13.15,0.036874,2.43315,2.14907,14.17537,20.77975,24.70968,12.0756,19.79948,17.30657,21.05379,14.01827,9.93805,12.60335,2.95854,0.01744,0.0,0.01746,23.04312,30.69495,497709214.0,165.9031,4402.305,5.17007
63,GURE,3.31967,0.003273,0.11599,0.47666,0.85311,56.62399,59.04959,15.21979,0.0,24.93659,0.0,3.60387,3.34041,3.48909,10.14162,0.61292,0.53815,0.6167,20.105,0.0,10431924.0,7.26796,31.50441,0.0
64,HWKN,15.09286,0.809242,2.59011,0.95943,10.417,17.82002,16.54563,6.34513,4.89604,9.12718,6.9643,18.64727,10.58245,12.36052,2.83044,27.68709,35.38223,38.2879,30.14349,0.0,21052277.0,19.10265,892.1955,7.07522
65,FUL,21.82828,0.0,2.13072,0.94036,11.25415,26.1466,26.83077,4.28811,2.56258,8.71678,7.44788,9.9975,3.45947,4.06465,2.08483,53.41203,112.9672,114.6941,8.60398,0.0,53828652.0,53.0295,3481.099,7.52976
66,HUDI,36.3323,0.0,1.41283,0.98264,27.06083,14.58188,13.12126,2.55093,4.94507,3.08061,4.20061,3.82555,2.10734,3.54519,2.50572,30.45691,18.83347,44.01783,8.71151,7.58813,14239182.0,4.23718,75.04049,0.0
67,HBM,97.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262025681.0,0.0,0.0,0.0
68,HDSN,4.36337,0.105053,1.96466,1.18279,3.93476,46.34061,39.28807,28.22413,20.11814,36.426,29.34624,61.40803,33.45775,41.26929,3.56022,17.34439,18.76459,20.98392,30.73496,62.71604,45328892.0,37.30452,376.2298,5.80804
69,HUN,17.67079,0.0,1.19903,0.60394,7.33912,17.48017,16.74969,4.47761,2.73973,6.01049,3.79826,6.79142,3.87999,5.01166,2.08173,27.58621,40.34759,40.64171,0.0,0.0,181183489.0,179.9177,4491.539,13.70508
70,NGVT,9.87809,0.161953,2.66064,1.13014,6.034,33.53197,33.21447,12.00763,12.91391,15.26131,16.32705,28.54512,7.70849,9.1643,2.56923,67.44426,207.0415,207.1655,15.41265,2.34619,36331180.0,36.09139,1896.488,24.45577
71,IOSP,18.59372,0.85742,2.22744,1.20027,14.24452,29.74661,29.00314,6.48208,6.51491,9.19586,8.04553,12.08535,7.9867,10.33096,2.29298,0.0,0.0,0.0,23.80275,0.0,24869279.0,24.46423,2401.626,5.15204
72,IPI,5.72155,0.0,0.34119,0.79176,3.13924,34.54789,18.8127,14.15356,5.18408,18.9791,6.1827,6.40991,5.67433,6.11905,3.77586,0.16895,0.16924,0.16924,5.54658,30.35979,13158552.0,9.19353,253.4337,12.33896
73,ICL,4.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289300633.0,0.0,0.0,0.0
74,JHX,21.05753,1.154152,7.43417,2.79984,15.8115,35.41004,35.415,13.39902,16.78027,18.9438,22.71451,37.16643,12.7836,15.22279,1.40984,38.97282,63.79322,63.86142,17.4539,0.0,442056296.0,437.4392,10826.13,0.0
75,JCTCF,68.20809,0.0,0.71579,0.29155,27.28953,22.39275,23.58395,0.42306,0.0,0.92348,0.0,1.045,0.68341,1.04215,2.62455,26.92245,0.0,36.84094,0.0,0.0,3498899.0,1.88998,16.5148,9.32701
76,KGC,169.9452,0.0,1.09891,1.75973,6.56269,25.18257,25.12644,1.07778,9.72775,6.41238,15.48477,0.65118,0.36721,0.40313,1.72301,31.45665,37.08001,46.42942,16.43013,0.0,1227540042.0,1209.672,6481.97,5.33326
77,KOP,9.30003,0.0,1.48606,0.31458,5.05558,17.67915,20.27659,3.47488,5.10323,7.36263,9.79743,16.52737,4.00294,4.86211,2.24873,66.95038,204.5982,204.5982,17.57975,6.3821,20827742.0,20.0635,640.0365,31.95708
78,KRO,28.42603,0.0,0.98646,0.50165,10.77547,15.19848,7.22496,1.77297,0.0,3.23372,0.0,3.4836,1.64477,1.91221,4.37081,32.26142,47.52768,47.62636,0.0,24.5035,115057816.0,21.98029,899.7521,4.95231
79,LIN,40.65154,2.548152,4.48795,5.37227,21.09062,42.77275,45.91725,13.35692,18.44257,17.45937,23.59331,10.82561,5.46252,6.95986,0.72556,31.23617,29.38204,46.97773,4.9904,3.72199,489597392.0,488.6182,179143.7,31.10445
80,LTHM,15.35709,0.029406,2.86387,4.84449,12.31396,54.52773,65.48323,36.29766,45.286,46.4688,57.90927,27.80913,19.57989,21.13862,4.22861,13.43648,15.5221,15.5221,95.51038,15.54239,179687880.0,178.1617,4472.431,24.42331
81,LOMA,220.2608,0.0,1.18136,2.49627,26.87359,25.4137,27.45322,0.41827,12.83054,18.08887,17.11677,0.63379,0.322,0.37434,1.68111,22.89958,23.44753,29.73614,0.0,0.0,596026490.0,118.0133,1579.997,60.72377
82,LXU,4.01176,0.027655,1.28114,0.76758,2.65554,33.86263,22.99076,21.21571,8.78683,29.30222,16.87352,35.77423,13.13837,14.42332,4.43734,57.62875,132.4782,136.0091,34.48313,0.0,76129079.0,56.49276,678.3101,0.0
83,LYB,9.45614,0.0,2.25687,0.60353,6.52101,12.54917,13.49663,6.41131,4.6355,8.73562,6.95813,23.92698,8.22572,10.19415,1.84615,46.95975,83.33464,89.42693,0.0,0.40172,325274141.0,254.7626,28692.43,11.29221
84,MAG,66.39,2.208682,5.6768,0.0,283.5639,0.0,0.0,0.0,0.0,0.0,0.0,2.16326,2.10194,2.10727,95.70083,0.14017,0.10717,0.14036,0.0,0.0,98956808.0,84.20037,1795.81,8.50357
85,MLM,26.01959,0.560118,3.47779,3.9689,16.9918,24.98409,22.36172,15.37874,9.9328,21.37015,14.48194,14.20328,6.63454,7.13558,2.118,41.25999,60.51568,70.2662,10.97768,0.0,61968757.0,61.67962,24940.57,9.17989
86,MTRN,21.72139,0.552418,2.55533,1.19985,13.73662,20.56021,20.63969,5.57292,5.78226,7.83096,8.34753,12.56428,5.76438,6.64206,2.84705,35.23889,51.04052,54.41366,9.05044,1.8289,20608704.0,20.2224,2100.439,9.6053
87,MERC,4.80297,0.0,0.74261,0.27644,2.12808,17.30918,5.55422,5.76988,0.0,11.3031,0.0,16.03361,4.90874,5.62755,3.12493,62.7457,167.5266,168.4254,11.47526,0.0,66431176.0,40.37648,611.1668,8.40005
88,MSB,45.24786,0.0,21.00216,31.02923,0.0,0.0,0.0,68.57544,0.0,68.57531,0.0,25.14192,15.60797,25.14192,5.26946,0.0,0.0,0.0,0.0,0.0,13120010.0,13.10992,240.2274,1.52098
89,MEOH,9.85867,0.0,1.41667,0.6881,3.57924,18.65556,18.99525,9.96036,8.67633,12.42469,9.56037,14.65691,6.38571,7.93381,1.83464,56.41033,144.3574,150.4459,0.0,5.30312,69239136.0,68.01937,2872.001,11.23065
90,MTX,16.76189,0.0,1.18438,0.89288,9.12203,21.55533,22.10218,5.43529,6.81194,9.34684,11.53635,7.22808,3.40289,4.01221,2.17329,38.94985,56.98176,65.18363,11.835,7.58471,32543370.0,32.1061,1922.011,6.55591
91,MP,16.68729,0.8599,2.78162,8.22895,14.34557,79.59064,74.69592,52.71889,39.12957,53.69251,34.44305,19.72833,11.28783,11.68605,13.50095,33.4457,50.25325,50.25325,4.27004,2.63285,177620849.0,145.0843,3760.233,0.0
92,NEU,12.19248,0.13545,4.59921,1.34745,9.46496,24.36254,28.17972,11.32973,13.88511,14.14919,17.79211,40.05285,13.7211,16.4574,3.15641,53.82518,116.5683,116.5683,14.39569,2.96385,9625959.0,5.7906,3779.633,8.99939
93,NTIC,35.69502,0.0,1.61453,1.36068,19.50952,32.46062,35.04597,4.90133,5.43938,7.17084,7.04571,4.62284,4.42221,5.60668,2.48337,9.36577,0.0,10.87883,17.55866,0.0,9366358.0,7.66428,105.3715,5.03918
94,NUE,5.33258,0.0,2.73421,0.86491,4.19627,27.79656,22.94152,17.83112,14.14043,22.85248,18.46511,38.70037,23.2728,28.30015,3.73802,25.07798,34.79185,35.07816,0.0,0.0,251222908.0,249.41,34362.27,21.6078
95,NTR,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499812648.0,0.0,0.0,0.0
96,ODC,22.69815,0.169465,1.82261,0.75651,10.98607,20.68885,22.63817,3.19998,3.78286,4.30806,7.18606,7.83555,4.82138,5.83869,2.41392,17.28764,20.21364,20.84911,16.99501,3.17641,5119546.0,4.82011,286.8134,4.14387
97,OLN,6.85675,0.0,2.67853,0.76215,3.99244,22.00226,22.00293,12.42023,8.35005,16.70149,12.49254,41.30562,13.04116,16.03142,1.60142,52.25663,110.9034,111.2885,0.0,0.0,129275037.0,127.982,6675.763,3.13113
98,ZEUS,7.57836,0.0,0.88394,0.19028,5.46704,14.55104,15.66825,2.60599,1.72263,4.03606,3.09261,12.86309,6.1339,7.6392,3.56106,33.31176,49.77571,49.95148,0.0,10.1976,11132542.0,9.62759,463.6704,13.32283
99,ORGN,8.10361,0.0,1.69588,389.2786,8.10492,43.66197,43.66197,4753.052,573.2981,0.0,0.0,23.15592,16.37701,16.75006,18.43943,1.30926,1.32663,1.32663,0.0,0.0,143267991.0,104.9578,663.3308,0.0
100,OEC,19.61267,0.0,3.14856,0.69218,6.64968,22.09858,20.92621,5.20459,2.59684,9.70506,7.79052,27.26223,6.00619,8.39489,1.40829,66.5818,143.0126,199.2381,31.29687,0.0,58866903.0,58.34787,1405.742,36.39607
101,ORLA,27.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312832449.0,0.0,0.0,0.0
102,PRM,19.49105,0.0,0.9143,2.99475,8.05022,41.07471,29.28998,18.28537,21.50349,29.94677,29.30366,5.54181,2.56316,2.64395,4.02816,40.22201,67.28564,67.28564,0.0,6.26317,157034064.0,148.5415,1037.995,0.0
103,PKX,13.24533,0.0,0.51655,0.38044,4.93468,7.36048,7.08655,3.01222,4.33574,3.40649,4.2076,4.08125,2.47497,3.4591,2.19811,32.37779,30.67485,52.95433,1.45992,0.69273,84571230.0,332.6545,23464.56,4.83775
104,PPG,25.92239,1.20622,4.59262,1.85063,17.7492,37.97111,40.73059,7.36854,6.23288,9.61972,8.26484,19.07186,5.93812,7.74592,1.68303,50.13064,99.1599,102.0863,2.87306,4.6595,235416045.0,234.4023,32800.52,4.85132
105,METC,3.99232,0.135012,1.17335,0.68487,2.74134,37.23532,33.54833,17.29621,15.18214,22.41362,19.15545,33.90563,19.05696,24.33974,1.1755,30.56184,24.48393,44.01302,46.18447,23.02277,44414085.0,24.22646,395.2854,19.55816
106,RS,8.60879,1.316701,1.92499,0.85608,7.25988,30.84129,30.91822,10.32446,9.6941,13.96225,12.95236,24.49953,16.7738,18.80006,4.83094,13.50614,15.52201,15.63364,4.85239,9.81777,58793188.0,58.22329,14129.18,13.40454
107,REX,18.0964,0.0,1.10206,0.57743,8.82984,6.40129,7.44328,4.43708,5.57934,3.01462,4.08659,6.30355,6.71487,8.38316,6.82511,0.0,0.0,0.0,10.35077,0.0,17390019.0,15.2776,493.7026,5.87183
108,RIO,8.05578,0.0,1.9838,1.86589,5.73136,0.0,0.0,23.53746,14.20924,35.51679,29.19043,24.44713,13.09958,15.5525,1.63518,19.01154,22.03488,24.4564,0.0,0.0,1250947465.0,1431.454,103657.4,3.96671
109,RGLD,37.1597,0.0,3.16355,14.4188,21.22044,83.01622,84.1489,38.94513,37.60212,47.31154,50.50413,8.75809,7.58011,7.73948,3.43947,15.0928,17.85465,17.85465,0.0,4.5478,65678346.0,65.46848,8813.377,0.0
