,Unnamed: 0,peRatio,pegRatio,pbRatio,prRatio,pcfRatio,grossMarginTTM,grossMarginMRQ,netProfitMarginTTM,netProfitMarginMRQ,operatingMarginTTM,operatingMarginMRQ,returnOnEquity,returnOnAssets,returnOnInvestment,currentRatio,totalDebtToCapital,ltDebtToEquity,totalDebtToEquity,revChangeTTM,revChangeIn,sharesOutstanding,marketCapFloat,marketCap,bookValuePerShare
22,ALLY,6.14602,0.0,0.68225,0.80953,2.91744,0.0,0.0,14.81322,13.75752,20.22327,16.681,10.53722,0.72543,0.0,0.0,0.0,116.3328,163.9632,30.73281,6.0342,300820617.0,296.7654,7541.573,6.82967
23,ALPA,984.5709,6.204484,1.34658,0.0,984.6412,0.0,0.0,0.0,0.0,0.0,0.0,0.13685,0.13124,0.13209,0.16961,0.0,0.0,0.0,0.0,0.0,15907985.0,15.90799,201.8416,0.0
24,APTM,41.10902,0.02349,1.34945,0.0,41.10898,0.0,0.0,0.0,0.0,0.0,0.0,3.33739,3.16259,3.17068,0.72588,0.0,0.0,0.0,0.0,0.0,29115000.0,28.45,372.2665,0.0
25,ALSA,140.4091,0.198021,1.36692,0.0,140.3917,0.0,0.0,0.0,0.0,0.0,0.0,0.97841,0.94679,0.97841,25.56002,1.33052,0.0,1.34846,0.0,0.0,14705000.0,10.90832,155.4319,0.0
26,ACAX,161.9762,0.0,1.34858,0.0,187.7495,0.0,0.0,0.0,0.0,0.0,0.0,0.83614,0.80538,0.80782,2.13816,0.0,0.0,0.0,0.0,0.0,9098750.0,8.62116,116.6018,0.0
27,ALOR,676.0104,1.998855,1.3562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20574,0.1987,0.19875,11.33121,0.0,0.0,0.0,0.0,0.0,18165000.0,1.99633,74.91109,0.0
28,ALCC,170.7118,0.362149,1.36568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80318,0.77366,0.7751,2.69505,0.0,0.0,0.0,0.0,0.0,51450000.0,48.55,670.196,0.0
29,AEAE,21.51277,0.0,1.30348,0.0,9.16281,0.0,0.0,0.0,0.0,0.0,0.0,6.2484,5.82021,5.83275,0.8786,0.07675,0.0,0.07681,0.0,0.0,23000000.0,1.38248,75.69285,0.0
30,ATAQ,19.11103,0.025141,1.30153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05042,6.5747,6.58295,3.03791,0.0,0.0,0.0,0.0,0.0,4019039.0,3.97885,80.50394,0.0
31,ALTU,35.48716,0.0,0.0,0.0,122.9977,0.0,0.0,0.0,0.0,0.0,0.0,6.91218,5.89006,5.92726,0.00099,0.0,0.0,0.0,0.0,0.0,8834645.0,1.13004,89.22991,0.0
32,ALTI,9.04632,0.0,4.90278,5.93404,9.21616,97.67189,94.338,64.23114,40.22718,66.02194,42.72346,0.0,0.0,0.0,1.78792,26.17285,27.93909,35.45153,0.0,0.0,57995513.0,34.66244,590.0086,0.0
33,AMAL,4.93166,0.077756,0.83126,1.53723,9.60886,0.0,0.0,31.6116,29.4366,42.06572,39.87281,16.9559,1.14463,0.0,0.0,0.0,14.20683,41.18048,56.18916,8.13811,30611847.0,26.69542,431.0921,8.89243
34,AMRK,5.8445,3.197158,1.49357,0.10147,5.06858,3.43719,3.25823,1.84452,1.55355,2.34878,1.9754,30.28956,10.36249,26.73862,1.31198,53.40244,0.31232,114.8419,0.10783,18.84618,23260606.0,17.82097,837.847,33.3915
35,AMBC,1.28993,0.000629,0.52791,2.36092,1.16395,0.0,0.0,185.461,243.0556,240.7801,291.6667,45.85292,5.15881,0.0,0.0,73.8788,299.3288,299.3288,11.02362,1.40845,45321870.0,44.1145,665.7783,0.0
36,AMTB,8.43571,0.0,0.77902,1.55694,7.79916,0.0,0.0,18.31708,19.61328,23.22051,24.8269,9.10034,0.77487,0.0,0.0,0.0,20.89077,20.89077,57.87311,10.36922,33813655.0,16.40337,569.7601,3.37255
37,AMAO,32.00603,0.0,9.92249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.63608,6.7643,6.80072,0.34265,0.0,0.0,0.0,0.0,0.0,742308.0,0.72731,35.34854,0.0
38,AEL,8.04001,0.0,1.15281,1.72389,6.39967,0.0,0.0,28.58128,0.0,6.91504,46.96525,11.70324,0.66828,0.0,0.0,24.84954,33.36239,33.36239,0.0,0.0,84780391.0,76.92296,3010.871,0.0
39,AXP,15.54904,0.0,4.24241,1.90815,12.53174,64.75859,62.40262,12.50887,11.88871,15.63824,14.18658,29.43256,3.34998,7.51612,0.0,86.29548,158.2718,629.686,27.05673,2.14658,743240707.0,741.7369,110304.4,9.36391
40,AFG,12.05563,0.0,2.50328,1.36995,10.79471,0.0,0.0,11.38573,12.149,15.37073,16.21777,18.68733,2.86498,0.0,0.0,27.2744,37.50317,37.50317,8.72585,0.0,85179671.0,66.61074,9866.361,0.0
41,AIG,6.82226,0.0,0.88858,0.73632,3.41353,0.0,0.0,12.70591,0.0,18.25272,0.70449,12.24527,1.17697,0.0,0.0,35.99724,55.14463,60.1242,0.0,0.0,723752512.0,716.515,37859.49,0.0
42,AMNB,8.07824,0.0,0.84772,2.52215,7.32225,0.0,0.0,31.27464,33.18235,39.35237,42.10393,10.41567,1.07713,0.0,0.0,0.0,8.61868,35.42993,10.64528,5.14935,10625485.0,10.14031,278.919,4.64353
43,AMP,14.95407,0.0,7.47047,2.11024,40.14701,50.60888,53.342,15.23908,10.84525,23.90093,27.49025,48.39414,1.32569,1.61859,0.0,90.62783,143.0261,966.9884,5.74754,4.68282,104178786.0,103.9595,30672.32,0.0
44,AMSF,19.20139,0.0,3.19001,3.56693,18.63226,0.0,0.0,18.68521,22.10536,22.76733,27.45481,15.27479,4.15057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19151597.0,18.76154,1061.573,0.0
45,ABCB,6.23348,0.0,0.62354,1.85471,5.58747,0.0,0.0,29.73977,22.57025,38.60722,29.34308,10.3912,1.31026,0.0,0.0,0.0,13.26582,13.26582,42.01508,8.06674,69373863.0,65.65025,2028.492,16.37827
46,ASRV,7.44118,0.0,0.0,0.837,7.47479,0.0,0.0,11.24918,10.08051,13.86168,12.55573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5358,5.58574,17147270.0,14.24328,48.69825,3.40737
47,ATLO,9.32225,0.0,1.01463,2.63961,8.36145,0.0,0.0,28.36514,22.96201,36.91966,27.78137,10.33218,0.79303,0.0,0.0,0.0,0.0,29.04288,8.59316,2.36933,8992167.0,8.84052,161.4094,0.0
48,WNNR,124.6456,0.0,1.30395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05248,1.01263,1.0148,1.05256,0.0,0.0,0.0,0.0,0.0,23000000.0,23.0,303.3125,0.0
49,ANZU,27.95194,0.003439,1.30545,0.0,26.56608,0.0,0.0,0.0,0.0,0.0,0.0,4.80771,4.48587,4.53873,0.03015,0.3629,0.0,0.36423,0.0,0.0,4312774.0,3.4127,151.1703,0.0
50,AON,26.54711,0.270923,0.0,5.33068,23.00647,0.0,0.0,21.11199,27.87393,30.0,38.05218,472.6287,7.90328,19.31597,1.07521,99.49274,0.0,0.0,2.77192,23.67412,204245515.0,189.5291,67593.01,0.0
51,APCA,187.9395,0.083964,1.32288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70712,0.68182,0.68333,1.10303,0.07248,0.0,0.07254,0.0,0.0,17250000.0,17.25,230.5031,0.0
52,APN,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17250000.0,0.0,0.0,0.0
53,APGB,34.19922,0.224087,1.32589,0.0,33.24542,0.0,0.0,0.0,0.0,0.0,0.0,3.95369,3.69033,3.73883,0.04164,0.74865,0.0,0.7543,0.0,0.0,69000000.0,17.27003,358.2816,0.0
54,APXI,17.87257,0.026436,1.29325,0.0,9.00914,0.0,0.0,0.0,0.0,0.0,0.0,7.63681,7.21771,7.23958,0.73278,0.0,0.0,0.0,0.0,0.0,6556583.0,6.55658,115.646,0.0
55,AQU,447.7807,0.023261,1.38398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62041,0.58628,0.62041,19.67769,0.0,0.0,0.0,0.0,0.0,7040240.0,5.53399,72.44407,0.0
56,ACGL,14.35321,1.286766,2.10795,2.59048,14.05141,0.0,0.0,17.86187,21.73077,18.37794,23.84615,15.49123,3.95453,0.0,0.0,16.29895,19.48813,19.48813,24.64722,2.91819,372422622.0,358.4788,27752.93,8.29377
57,ARCC,14.2549,0.0,0.98218,4.33701,0.0,56.90413,53.39806,29.33157,44.98382,55.23307,51.77994,6.86638,3.15553,3.23206,0.0,52.80609,111.8917,111.8917,21.60428,0.0,544581080.0,509.0841,9862.363,2.01579
58,ARES,72.41658,0.0,14.7134,7.71609,28.48848,0.0,0.0,16.02296,25.48877,12.29527,22.71141,11.88792,2.34712,3.45652,0.0,74.48865,801.8859,801.8859,0.0,0.0,178481331.0,132.3825,24335.05,0.0
59,AROW,6.05818,0.0,0.83569,2.56242,8.98602,0.0,0.0,32.69812,32.02363,42.15531,41.18006,13.46692,1.22036,0.0,0.0,0.0,7.10504,14.74212,12.20338,4.96097,16552000.0,20.79424,382.4183,6.69828
60,ARRW,27.42884,0.153098,1.33486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98794,4.66846,4.70809,0.07544,0.53698,0.0,0.53988,0.0,0.0,28750000.0,4.44581,120.057,0.0
61,ARTE,34.17013,0.0,1.29937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72049,3.48825,3.58492,0.01826,0.0,0.0,0.0,0.0,0.0,20125000.0,20.125,262.6313,0.0
62,AJG,40.29524,2.218384,4.73462,5.26941,26.37065,44.89537,48.64196,13.18952,17.9816,18.77253,24.89561,12.35697,2.63665,6.66357,1.06209,41.02194,61.33859,69.84151,4.02962,33.41715,214246000.0,208.8486,46483.54,13.01861
63,APAM,11.41073,0.0,9.86453,2.66234,10.23798,0.0,0.0,25.12682,30.61759,32.27798,29.12767,71.89369,18.37548,51.62279,0.0,31.02649,77.95759,77.95759,0.0,3.77101,68455036.0,65.9583,2519.097,17.75958
64,ARYD,187.6685,1.615248,1.40184,0.0,56.12194,0.0,0.0,0.0,0.0,0.0,0.0,0.75683,0.70648,0.73634,0.02335,0.08391,0.0,0.08398,0.0,0.0,4189831.0,4.14793,82.76134,0.0
65,ARYE,162.6401,1.165633,1.34757,0.0,162.6269,0.0,0.0,0.0,0.0,0.0,0.0,0.83959,0.80233,0.81743,0.18841,0.0,0.0,0.0,0.0,0.0,15449000.0,11.2125,197.621,0.0
66,ASCA,126.9226,0.004595,0.27519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46506,1.409,1.41505,1.8346,0.0,0.0,0.0,0.0,0.0,5421695.0,3.28555,56.81936,0.0
67,ASCB,108.4412,0.0,1.20768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.85788,0.0,0.0,0.0,0.0,0.0,20300000.0,10.675,264.891,0.0
68,AMK,21.19154,0.295795,1.81362,3.2185,15.96176,74.60719,75.08467,15.19785,9.75408,21.50333,14.88712,9.00613,6.75176,7.05157,2.53667,7.53278,8.14643,8.14643,15.54139,7.57252,73924212.0,22.04353,2080.967,4.50419
69,ASB,5.72466,0.261444,0.55572,1.66334,4.99559,0.0,0.0,30.0878,30.75431,37.86804,38.8892,9.92327,1.04475,0.0,0.0,0.0,13.18826,18.6809,72.46195,13.17052,150890583.0,146.5642,2184.896,4.73256
70,AIZ,28.98865,0.0,1.56475,0.6642,17.01665,0.0,0.0,2.32803,4.29441,4.15223,6.58148,5.12238,0.7316,0.0,0.0,32.62429,48.42144,48.42144,1.19452,0.0,53151563.0,52.33258,6881.533,0.0
71,AGO,22.17122,0.0,0.59126,4.761,0.0,0.0,0.0,24.49923,39.1129,44.68413,50.40323,2.5236,0.91846,0.0,0.0,23.63559,32.10728,32.10728,0.0,0.0,59341058.0,56.40565,3089.889,7.82501
72,ATEK,249.6368,0.517101,1.45074,0.0,199.994,0.0,0.0,0.0,0.0,0.0,0.0,0.58271,0.56012,0.56252,0.46852,0.0,0.0,0.0,0.0,0.0,26328750.0,25.375,363.0151,0.0
73,AAME,17.57859,0.0,0.46206,0.23507,12.29343,0.0,0.0,1.6345,0.0,2.99347,0.0,2.3087,0.82258,0.0,0.0,26.18791,35.47916,35.47916,0.0,3.74757,20367229.0,4.05365,45.21525,6.08508
74,ACAH,24.56502,0.085336,1.33626,0.0,55.2702,0.0,0.0,0.0,0.0,0.0,0.0,5.59176,5.16651,5.26358,0.19602,0.0,0.0,0.0,0.0,0.0,12157610.0,3.53261,124.6155,0.0
75,ACAB,578.1075,0.0,1.29964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35956,0.0,0.0,0.0,0.0,0.0,30000000.0,3.43569,112.911,0.0
76,AUB,8.46944,0.0,0.74711,2.58682,7.07559,0.0,0.0,32.13427,21.86348,38.30152,26.33638,8.69158,1.13561,0.0,0.0,0.0,16.31535,33.06619,26.81731,7.6598,74994600.0,73.14465,1823.119,5.83269
77,ATLC,5.79491,0.0,1.19525,0.90419,4.36545,59.25464,56.3303,25.38889,23.28199,31.96231,30.64404,29.55779,5.38761,5.68565,0.0,78.39815,361.6662,361.6662,0.0,4.05288,14464185.0,4.42363,412.2293,0.0
78,AUBN,7.46522,0.278776,1.03543,2.20424,6.38725,0.0,0.0,29.5747,24.85761,36.84911,28.23693,12.78218,0.96164,0.0,0.0,0.0,0.0,3.3365,17.10328,0.74627,3500376.0,2.25066,76.23819,0.0
79,AFAR,83.23509,0.0,1.32169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15115,3.03727,3.04556,1.58793,0.0,0.0,0.0,0.0,0.0,11615000.0,8.32047,153.4491,0.0
80,AURC,40.53624,0.152088,1.32521,0.0,50.09992,0.0,0.0,0.0,0.0,0.0,0.0,3.37661,3.10988,3.23698,0.0279,1.04156,0.0,1.05252,0.0,0.0,2048838.0,0.0,91.69889,0.0
81,ATAK,40.32817,0.0,1.34267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08816,0.0,0.0,0.0,0.0,0.0,5973123.0,10.10617,115.4644,0.0
82,AVAC,33.46226,0.290229,1.35237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12475,3.87062,3.87884,0.85813,0.0,0.0,0.0,0.0,0.0,20855250.0,15.68025,274.7493,0.0
83,EQH,6.90545,0.0,3.84154,0.67471,0.0,50.37977,50.3776,13.3565,8.37004,11.79703,13.93958,30.4986,0.61318,0.6494,0.0,67.13128,120.1652,331.0069,0.0,0.0,356083251.0,354.4809,8350.152,0.0
84,AXS,20.8914,0.0,1.05691,0.88894,15.38482,0.0,0.0,5.0669,13.53224,5.01776,16.61278,4.98242,0.94278,0.0,0.0,20.9259,26.46366,26.46366,0.0,0.0,85199909.0,76.9458,4662.139,0.0
85,APMI,32.26214,0.031364,1.32273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18592,3.90595,3.9487,0.1502,0.0,0.0,0.0,0.0,0.0,15000000.0,13.5,191.4375,0.0
86,AX,7.94177,0.435102,1.17191,2.45744,7.12311,0.0,0.0,31.70778,34.53302,45.26675,49.5978,16.19418,1.54868,0.0,0.0,0.0,18.12967,24.34478,57.29453,9.92389,59112591.0,53.52116,2152.29,15.9213
87,BCSF,7.46739,0.0,0.70554,3.58769,0.0,50.11592,38.93582,48.04482,74.5763,47.16254,36.02433,9.51815,4.0855,4.20517,0.0,55.3746,124.0876,124.0876,11.22059,0.0,64562265.0,51.90686,787.6596,8.79033
88,BANF,11.96688,0.366582,1.92646,4.2426,10.66995,0.0,0.0,36.07208,36.64896,45.03475,47.35833,17.32516,1.72074,0.0,0.0,0.0,6.56489,22.08833,49.52906,7.10861,32899898.0,19.6554,2525.396,9.3649
89,BBVA,6.00782,0.137078,0.77787,1.08057,4.6312,0.0,0.0,19.46412,21.39715,29.96274,31.59137,13.89785,0.96693,0.0,0.0,0.0,117.179,176.7195,135.5217,13.94998,6030116564.0,5953.343,41260.45,2.24977
90,BBDO,8.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5330304681.0,0.0,0.0,0.0
91,BBD,3.57775,0.112853,0.0,1.60205,0.0,0.0,0.0,22.80075,13.8801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.88359,0.0,5311865547.0,9900.237,31210.26,7.37777
92,BCH,6.37415,0.127367,1.8754,2.26287,6.02655,0.0,0.0,35.32619,30.19429,42.56959,37.86914,31.084,2.63722,0.0,0.0,0.0,214.1457,347.5894,68.46237,0.0,101017081100.0,212.154,11100.83,36.41103
93,BANC,6.61269,5.399172,0.6221,1.78643,5.39293,0.0,0.0,28.06895,25.0618,39.13696,34.20135,9.56749,0.94489,0.0,0.0,0.0,28.67796,28.67796,28.67202,2.69613,57594900.0,55.29886,590.0138,0.0
94,BLX,7.35039,0.131345,0.63284,4.07394,7.16589,0.0,0.0,55.22223,58.33412,55.22223,58.33412,8.93099,1.06269,0.0,0.0,0.0,209.2928,443.0164,136.0973,41.25785,27893292.0,27.64452,679.0112,2.16573
95,CIB,3.87459,0.058719,0.0,1.04946,3.64171,0.0,0.0,25.37427,20.94892,35.34219,24.86625,19.02183,2.17728,0.0,0.0,0.0,82.95835,106.8157,65.35452,16.60531,452122416.0,159.8423,6379.978,0.0
96,BMA,5.87798,0.0,0.49371,1.03796,9.10407,0.0,0.0,8.41873,10.73418,12.22352,14.33902,8.80921,2.13419,0.0,0.0,0.0,15.08454,15.08454,39.47356,89.30135,628177738.0,23.30618,2296.471,63.07317
97,BSBR,16.34273,0.0,0.0,1.41036,6.83567,0.0,0.0,17.24067,17.38684,20.62392,15.53203,12.40922,1.3732,0.0,0.0,0.0,123.7408,203.7324,37.44131,4.70411,3812850000.0,7480.26,22466.29,0.0
98,BSAC,10.19477,0.0,1.84014,2.72143,8.41937,0.0,0.0,27.26133,22.39098,29.37606,25.24819,18.58334,1.10549,0.0,0.0,0.0,373.3861,494.9058,70.31743,0.0,471115300.0,152.9655,9051.399,6.13177
99,SAN,5.36484,0.556431,0.5573,0.76374,3.73898,0.0,0.0,15.89224,17.58856,22.02316,23.52508,10.64696,0.63008,0.0,0.0,0.0,316.6404,316.6404,63.73536,13.15366,16453995012.0,204.0435,56162.08,0.0
100,BSVN,7.22902,0.273969,1.47468,2.94291,6.86015,0.0,0.0,40.9557,39.7357,54.24785,53.81773,21.83214,2.01982,0.0,0.0,0.0,0.0,0.0,39.89874,17.38048,9153602.0,3.82885,212.9665,18.19546
101,BFIN,7.95895,0.108384,0.60738,1.58089,7.20262,0.0,0.0,20.25933,18.94654,26.74252,24.99101,7.74455,0.7402,0.0,0.0,0.0,12.89389,12.89389,28.462,0.59761,12693993.0,12.24277,92.53921,1.5808
102,BFC,12.70501,0.0,1.2521,5.22663,13.80741,0.0,0.0,33.98815,28.04401,44.81861,37.38413,10.30914,1.28906,0.0,0.0,0.0,6.11997,14.4127,35.70759,14.39839,10389227.0,7.87902,702.9351,16.14459
103,BAC,8.2518,0.0,0.86627,2.22531,7.50348,0.0,0.0,29.21208,31.08005,32.84242,34.61421,11.02062,0.88987,0.0,0.0,0.0,97.43608,233.2789,79.63027,14.27717,7969152819.0,7957.199,218036.0,5.63863
104,BOH,6.59925,0.0,1.17883,1.96117,5.97067,0.0,0.0,30.85256,26.51054,40.08162,35.52679,17.18452,0.9282,0.0,0.0,0.0,0.75818,78.31774,23.95369,9.29645,39648881.0,39.2387,1384.539,2.61846
105,BMRC,5.3949,0.235415,0.57588,1.78997,5.02891,0.0,0.0,32.90411,28.75069,44.91644,39.22154,10.7129,1.07637,0.0,0.0,0.0,0.09345,0.09345,16.44826,0.42689,16115082.0,14.38378,247.85,3.68233
106,BMO,7.44454,0.331641,1.17168,2.58833,6.9816,0.0,0.0,33.43193,3.81762,45.07502,9.87635,16.65049,1.00061,0.0,0.0,0.0,40.03791,241.88,65.06241,24.62736,713175933.0,676.9432,62312.37,8.91631
107,BKSC,11.91239,0.0,2.00049,3.70401,11.06892,0.0,0.0,31.74932,32.77274,41.18259,42.32688,14.35397,0.99885,0.0,0.0,0.0,0.0,0.0,9.38607,5.24531,5552351.0,3.63603,77.64186,0.0
108,BOTJ,4.94405,0.373182,0.81122,0.97753,7.22822,0.0,0.0,20.1871,18.56635,0.0,0.0,15.58782,0.9161,0.0,0.0,0.0,19.16535,38.85569,18.46438,1.75596,4543338.0,4.01689,42.63203,0.23
109,OZK,6.51119,0.487157,0.83547,3.06465,6.64461,0.0,0.0,44.6022,45.59425,0.0,0.0,13.34268,2.16626,0.0,0.0,0.0,9.84473,9.84473,35.7888,12.48289,115080108.0,127.5611,4132.94,8.20859
110,BKU,4.80529,0.0,0.50807,1.24543,3.61358,0.0,0.0,26.74767,21.63668,35.39151,29.39376,9.94863,0.7364,0.0,0.0,0.0,29.04766,29.04766,51.04512,9.69538,74406617.0,74.08788,1260.448,2.59416
111,BWFG,4.43232,0.117056,0.72994,1.69444,4.10427,0.0,0.0,37.93374,38.34559,49.0688,50.06096,17.10042,1.37745,0.0,0.0,0.0,28.48453,28.48453,64.8202,11.86573,7843438.0,6.24979,176.8695,8.22788
112,BANR,7.28494,1.357682,0.9813,2.30372,6.56847,0.0,0.0,31.69807,34.16898,39.11833,42.12585,13.37242,1.28116,0.0,0.0,0.0,11.34358,25.35185,18.84268,0.84744,34334590.0,33.68215,1504.198,1.8375
113,BNIX,2090.0,17.269002,1.4123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06761,0.06646,0.06726,0.03181,0.0,0.0,0.0,0.0,0.0,5463613.0,5.40898,57.09476,0.0
114,BYN,18.2388,0.000274,1.34948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.15707,12.52222,12.61687,0.62774,0.0,0.0,0.0,0.0,0.0,24150000.0,3.99869,115.81,0.0
