,Unnamed: 0,peRatio,pegRatio,pbRatio,prRatio,pcfRatio,grossMarginTTM,grossMarginMRQ,netProfitMarginTTM,netProfitMarginMRQ,operatingMarginTTM,operatingMarginMRQ,returnOnEquity,returnOnAssets,returnOnInvestment,currentRatio,totalDebtToCapital,ltDebtToEquity,totalDebtToEquity,revChangeTTM,revChangeIn,sharesOutstanding,marketCapFloat,marketCap,bookValuePerShare
46,FLO,26.59957,2.497073,4.1677,1.25576,16.29519,47.93825,46.82609,4.75244,4.48863,6.30933,5.91999,16.00202,6.95654,8.33256,1.42612,38.71346,61.80033,63.16797,10.9693,0.0,211274776.0,20.92178,6034.939,2.84692
47,FMX,22.00013,2.479844,2.17306,0.81453,8.55395,37.44639,37.22755,4.61991,5.40247,8.26143,6.79514,10.37622,4.19213,6.02598,1.7561,41.00152,75.56197,85.98654,21.77743,0.0,2161177770.0,354.2408,32863.45,0.96509
48,FDP,11.27829,0.147853,0.64933,0.28418,5.949,7.83527,8.59548,2.72453,4.23571,4.30782,6.60168,5.8946,3.47881,4.37967,2.06617,19.23846,24.71655,24.7887,3.09485,8.52005,47999922.0,37.34156,1259.998,1.89534
49,GIS,19.48593,0.825143,5.18921,2.65666,16.12171,33.02314,32.49186,13.71909,10.63618,18.67013,14.66669,27.95175,8.78262,12.01423,0.5432,52.4999,79.53686,113.2171,7.14194,0.0,587354488.0,584.298,53014.62,18.59918
50,GHC,116.4796,0.0,0.73607,0.67952,17.23674,31.47208,29.50251,0.66426,5.13569,2.28804,2.77942,0.56359,0.38619,0.46048,1.45583,16.08953,16.02282,19.40181,19.27484,0.0,3778767.0,3.39438,2746.157,8.03884
51,LOPE,18.1701,32.583341,5.1028,3.65578,15.44289,53.03075,55.67776,20.2945,23.81369,25.56552,29.77591,27.26262,20.77218,24.176,2.64008,0.0,0.0,0.0,1.49763,0.0,30726036.0,30.38317,3353.439,0.0416
52,GEHI,0.16294,0.001397,0.08751,0.11329,0.7572,17.28716,21.42119,1.96547,0.0,2.37032,1.58355,10.45605,1.21045,2.302,0.67222,0.0,0.0,0.0,64.34672,10.78019,21124302.0,0.05272,20.42768,80.91798
53,GO,45.55506,2.173125,2.65777,0.80728,20.36751,30.75726,31.12929,1.81022,1.42107,2.74144,2.84608,6.2463,2.45395,2.72413,1.41958,22.27085,28.153,28.65187,17.52701,3.72109,98286452.0,88.82679,2996.754,17.92678
54,GOTU,853.1004,8.513381,1.79436,2.22412,0.0,71.93795,74.69915,0.52726,11.21498,0.0,0.0,0.44077,0.26608,0.40335,2.58913,0.0,0.0,0.0,0.0,3.87054,97087524.0,251.1663,796.1952,0.0
55,WILC,16.43648,0.0,1.22115,1.37093,14.21131,28.7156,27.02833,8.34074,9.81674,9.04952,8.72741,7.35206,6.72286,7.26815,12.03925,0.61785,0.22951,0.62169,9.71174,7.50686,13867017.0,3.74621,187.2047,5.14948
56,HELE,15.90069,0.0,1.5243,1.09693,12.09628,44.20507,43.3482,6.91249,7.46621,10.21828,11.08438,10.1751,4.99456,6.06791,2.16432,38.56071,62.35499,62.7623,0.0,0.0,24038567.0,23.72569,2273.568,10.20358
57,HLF,5.4335,0.0,0.0,0.26774,3.74395,77.24725,76.15206,4.92901,2.34007,9.28389,5.63054,0.0,9.1577,15.84681,1.07741,186.9516,0.0,0.0,0.0,6.03828,98920356.0,96.62224,1371.036,0.0
58,HRL,21.9499,4.263102,2.80126,1.72228,17.0987,17.13211,16.69304,7.89771,7.32584,10.35396,9.7426,13.29485,7.49264,8.39249,2.32659,30.23207,43.24403,43.3613,3.47586,0.0,546532923.0,287.1581,21331.18,8.11022
59,TWNK,20.94377,0.613629,1.88398,2.49126,14.85341,34.32386,34.94961,12.24344,11.08531,16.33353,17.97697,9.39009,4.77104,5.0753,1.7936,35.56901,54.97484,55.20482,13.47709,1.75132,132850224.0,131.8746,3416.908,9.21649
60,IH,13.42963,0.034416,1.88461,1.4631,0.0,70.13314,69.42625,11.14329,13.59128,11.32218,15.01204,15.94094,9.02271,15.79795,2.23471,0.0,0.0,0.0,4.3182,3.64851,122911712.0,4.8689,206.6194,0.0
61,IMKTA,6.23004,0.0,1.13516,0.26695,4.23787,24.44209,23.6085,4.28484,2.93638,5.96192,4.17549,19.97857,11.10085,12.75962,2.91854,29.04123,39.63819,40.92691,7.47988,0.0,14406925.0,14.19144,1544.053,21.32633
62,INGR,13.25592,0.979364,2.21468,0.88285,9.28293,19.55805,22.78896,6.8734,9.07815,10.29178,13.61722,16.87004,7.46684,9.95315,1.7981,44.23399,59.3932,80.87649,14.20803,7.54907,66016122.0,65.05672,7231.406,3.59173
63,IPAR,31.17653,0.674356,6.60869,3.79124,22.72939,56.37554,57.3769,15.3049,22.74712,19.46191,28.96129,22.47964,13.81789,22.44589,2.35139,18.45028,22.04233,29.19475,23.18771,0.30085,32012950.0,17.9394,4351.2,6.82535
64,JZ,94.42579,0.0,1.11626,0.97987,12.37943,15.86377,15.35608,1.35941,0.0,0.10874,0.0,1.19259,1.021,1.557,1.03948,0.0,0.0,0.0,0.0,32.29793,121110000.0,30.2775,64.1883,0.0
65,JJSF,65.86165,0.0,3.55774,2.07749,29.02279,27.63262,26.75238,3.15522,2.03372,4.24445,3.01698,5.42971,3.94986,4.58394,2.73085,9.7694,10.80082,10.82715,17.83243,0.0,19252281.0,15.52717,3053.604,4.20089
66,JBSS,19.5683,1.281848,4.3647,1.24694,14.90725,20.82638,20.86402,6.41099,6.59526,9.09968,9.14667,23.98039,14.59941,20.18195,2.67205,11.02352,2.48907,12.38925,13.07934,0.0,8958426.0,8.78077,1275.882,2.99286
67,LRN,16.06344,0.700259,2.00573,0.99704,8.3024,35.52447,37.26514,6.19597,11.70676,8.71432,15.35221,13.28447,6.84649,8.18189,3.54201,34.78302,48.77874,53.33431,11.05702,2.58466,43038181.0,40.82368,1803.73,6.18814
68,K,24.77268,0.0,6.02768,1.55545,16.6469,30.13386,30.2635,6.22266,0.0,10.67581,8.73989,25.062,5.19714,7.91495,0.65932,60.00548,134.915,166.5567,7.99662,0.0,342758421.0,317.1859,23821.71,13.12769
69,KDP,34.34263,0.0,1.78156,3.12059,24.07121,51.78621,52.01312,9.21016,13.92783,14.2897,17.41724,5.2199,2.5655,3.02302,0.3929,34.26042,41.98701,52.11329,11.45501,0.0,1403776408.0,886.2104,44724.32,5.52165
70,KMB,24.7602,1.937,67.88357,2.40718,18.63518,31.68927,33.22425,9.19852,10.24062,13.68681,15.14918,277.6685,10.12239,16.79651,0.82478,90.98618,1134.214,1208.762,2.44038,4.65351,337381046.0,336.9371,48805.54,0.0
71,LW,30.33093,0.226795,22.85387,3.44323,21.84986,27.17726,31.73261,11.53718,15.82642,17.2829,21.24282,97.93153,12.07649,14.30284,2.59134,81.8302,442.6273,450.3637,21.64015,0.0,145704167.0,139.5818,16557.82,0.0
72,LANC,43.96594,1.041175,6.59993,3.16591,32.14216,21.63471,20.26885,7.20571,5.28138,8.99554,6.32519,15.28935,11.60035,13.91326,1.99317,0.0,0.0,0.0,13.09291,0.0,27522000.0,18.65195,5762.832,7.90241
73,LAUR,25.14413,0.166562,2.28192,1.46283,13.34667,26.02614,10.32537,6.17136,0.0,21.67329,6.34216,8.52166,3.68018,4.56349,0.68515,24.3385,26.11853,32.13792,16.55829,0.0,157173557.0,139.0434,1878.224,0.0
74,LWAY,102.1451,0.0,1.84717,0.62068,22.55353,18.92094,22.10224,0.65269,1.99788,1.65927,5.47464,1.91105,1.3212,1.6102,2.06855,12.02796,11.04478,13.67248,18.89976,0.0,14656155.0,4.48128,87.86857,2.22041
75,LMNR,14.09122,0.037193,1.53705,1.58229,9.37361,10.3077,0.0,11.82435,40.98573,20.5439,68.29371,11.87302,6.06,7.00697,1.08208,16.70525,20.84639,21.20541,9.70268,0.0,17830604.0,14.88146,289.9256,0.0
76,LINC,18.00669,0.0,1.46251,0.55929,12.52542,57.32686,56.35741,3.47066,0.0,4.38734,0.0,6.92269,4.30816,5.3367,1.9714,0.0,0.0,0.0,3.86062,0.0,31339387.0,29.07095,197.4381,20.2
77,MMMB,45.88441,0.051379,7.5549,1.02109,25.91455,20.38788,27.34753,2.471,8.08304,3.02791,8.29837,21.99875,7.12709,10.52572,1.31952,43.70926,58.28025,77.64912,97.91892,0.0,36317857.0,20.11961,95.15279,0.0
78,MKC.V,36.3542,0.0,4.94043,3.76246,29.22569,35.61374,35.95656,9.75507,7.99106,14.15947,12.71159,14.07296,4.77087,6.32735,0.72608,51.57577,74.32702,106.8931,0.54727,0.0,17393503.0,263.3713,24055.66,12.31743
79,MKC,36.3542,0.0,4.94043,3.76246,29.22569,35.61374,35.95656,9.75507,7.99106,14.15947,12.71159,14.07296,4.77087,6.32735,0.72608,51.57577,74.32702,106.8931,0.54727,0.0,250838235.0,263.3713,24055.66,12.31743
80,METX,2.71457,0.0,0.2082,0.39272,1.52277,14.94381,0.0,8.17412,0.0,8.85182,0.0,8.58347,1.21866,4.61025,1.27039,4.31595,0.0,4.51062,0.0,0.0,24168029.0,15.71163,4.59193,0.0
81,MGPI,21.86316,0.0,2.86745,2.82728,18.03717,31.88662,34.73658,13.00961,15.43804,17.81983,20.67509,14.03304,9.06968,9.8784,4.64682,22.8348,28.72587,29.54948,10.43969,5.24359,22009834.0,12.75415,2228.276,27.57955
82,MDLZ,27.16604,0.0,3.75461,3.22063,24.5487,35.79245,37.59546,9.66928,17.09579,11.99161,16.41938,13.985,4.51911,5.88829,0.68377,43.98526,65.73615,78.6524,12.48718,5.41691,1361853497.0,1349.674,105952.2,2.41563
83,MNST,39.87255,0.0,8.48291,9.66507,66.45318,50.77097,52.84791,19.94737,23.39378,25.73089,28.55115,18.15821,15.20524,17.49824,4.45858,0.0,0.0,0.0,11.61082,12.29395,1046711932.0,744.7653,62739.91,31.3574
84,FIZZ,33.91901,0.0,13.77038,4.0525,29.53648,33.4972,35.35494,11.9787,12.7982,15.64403,16.55002,50.46486,29.37255,39.51301,2.58057,0.0,0.0,0.0,4.98316,0.0,93352946.0,23.45172,4743.263,0.0
85,NAII,5.28046,0.0,0.50382,0.25121,3.61197,15.12137,14.69204,4.69995,4.28656,6.14293,5.8754,9.74524,6.32614,7.27783,3.39934,9.73615,10.44343,10.78633,8.12038,0.0,6077213.0,4.5118,45.2977,10.37732
86,NGVC,15.64546,0.0,1.57539,0.23121,5.73907,28.12473,29.11861,1.48377,2.07735,2.1839,2.97658,10.37448,2.50684,3.16732,1.03571,26.98309,33.79731,36.95458,2.20607,0.99409,22734497.0,10.60598,255.3084,2.85922
87,NATR,60.09141,0.0,1.42655,0.48288,13.04144,69.31746,70.82681,1.06868,1.15341,3.59981,0.15833,2.37093,1.89711,2.75992,2.15743,0.68168,0.0,0.70825,0.0,5.72755,19045405.0,18.18836,202.8336,3.48345
88,NOMD,12.18547,0.449302,1.08324,0.96034,8.81937,27.99557,28.9253,7.88088,5.31544,12.321,10.26964,9.40094,3.71442,4.40785,1.20921,44.99605,80.88591,81.80511,13.28977,3.31911,172550253.0,145.4478,3110.195,6.1481
89,NUS,23.67323,0.0,2.04524,0.86886,12.14757,71.31587,72.25368,3.68363,2.3628,3.55652,3.3365,8.47628,4.16681,5.43487,2.07518,31.99419,41.72693,47.04626,0.0,0.0,49905275.0,48.67969,1826.533,6.27722
90,OLLI,40.04409,0.0,2.99326,2.22755,26.32438,35.91082,37.55677,5.62614,9.65607,7.1657,12.31309,7.75838,5.11868,5.88428,2.90914,0.09447,0.06299,0.09456,4.22215,31.50582,61897333.0,57.2428,4069.75,11.32502
91,PEP,40.21472,0.0,15.64057,3.02696,27.95418,53.53938,55.23367,7.65011,10.8932,9.6765,14.72599,37.83339,7.24178,10.04534,0.86802,70.86119,219.9624,245.0827,8.88515,0.0,1377693115.0,1375.65,266487.2,10.18464
92,PRDO,8.34664,0.0,1.05671,1.13632,6.80029,82.69598,82.69359,13.88337,17.63004,18.26383,22.15565,13.65328,10.87789,12.58818,4.33217,0.0,0.0,0.0,2.23758,11.04374,67477996.0,66.10035,804.3377,20.31676
93,PFGC,28.10318,0.082995,2.51569,0.15982,11.10269,10.66401,10.97863,0.56705,0.5831,1.1527,1.22574,9.52227,2.67366,3.75516,1.68735,52.8984,109.6825,112.307,24.93176,0.0,156145860.0,152.4545,9106.427,18.53139
94,PM,16.76937,0.0,0.0,4.54781,14.34655,63.94881,63.79848,27.84455,25.57676,36.457,34.05662,0.0,17.18806,31.50552,0.85147,117.6026,0.0,0.0,1.48578,0.0,1552196682.0,1548.191,145689.2,0.0
95,PPC,11.60452,0.092043,1.85059,0.30787,6.14836,8.2954,4.15416,2.71139,0.13518,4.63345,0.75242,16.58709,5.086,6.96052,1.53287,52.58115,110.4714,111.3812,10.4747,0.92706,236733263.0,40.63413,5354.906,10.11164
96,POST,13.88959,0.0,1.60497,0.88615,6.85281,25.21382,25.54479,6.9648,3.43231,10.04261,8.87709,11.5145,3.78529,4.1852,2.73393,60.60814,168.0708,168.1025,17.56065,3.42208,63740125.0,53.09212,5574.074,5.67864
97,PSMT,20.67095,9.560855,2.10909,0.51815,12.40512,16.89893,17.34949,2.51515,2.74753,4.28446,4.71025,10.56154,5.84085,8.50776,1.42652,13.57264,12.10667,15.7041,11.2704,8.28427,31001100.0,30.41587,2201.698,6.58399
98,PRMW,55.1209,0.002897,1.77703,1.01014,7.89292,59.14113,60.07319,1.88325,1.0613,6.03444,3.93413,3.28778,1.14927,1.41834,0.74953,55.30696,102.8412,123.7485,5.3984,2.53283,159134534.0,155.6296,2258.164,4.95423
99,RLX,15.33242,0.0,1.6099,4.8306,0.0,43.22568,43.60758,26.41647,0.0,19.94103,0.0,9.91073,8.60453,9.6352,14.17793,1.37886,0.0,1.39556,0.0,0.0,952618780.0,676.9146,3691.358,0.0
100,ASAI,14.09855,0.0,0.0,0.25861,7.02,16.44234,16.08373,1.85309,0.47695,5.06077,4.10042,30.95922,3.01218,4.80414,0.80781,84.16929,489.2714,531.6834,32.53366,0.0,1350256496.0,22.41983,3045.193,0.0
101,SENEB,7.88703,0.0,0.62975,0.24418,4.17071,9.5988,11.36578,3.23305,4.44877,4.32812,6.30042,8.25284,4.23378,5.2507,3.62016,42.84959,71.32883,74.97688,11.26875,7.59636,1707241.0,5.52643,368.8743,10.04745
102,SENEA,7.88703,0.0,0.62975,0.24418,4.17071,9.5988,11.36578,3.23305,4.44877,4.32812,6.30042,8.25284,4.23378,5.2507,3.62016,42.84959,71.32883,74.97688,11.26875,7.59636,5889247.0,5.52643,368.8743,10.04745
103,SPTN,24.31682,0.0,1.05411,0.08384,6.28177,15.52898,14.78705,0.35796,0.02815,0.71081,0.37964,4.4047,1.5296,2.18986,1.5127,39.66301,64.8496,65.73581,7.97288,0.54552,35061566.0,34.16182,808.4511,1.98123
104,SFM,15.61558,2.500838,3.57003,0.57517,9.87779,36.74171,37.50408,3.83317,4.39391,5.2374,5.85712,24.14237,8.0756,9.71144,1.27336,18.25539,22.23935,22.33222,5.36509,9.94295,103048290.0,102.5728,3736.531,15.2462
105,STRA,50.84638,0.0,1.20755,1.84314,19.77165,43.03825,40.39968,3.53761,0.0,5.26414,0.0,2.25583,1.65928,1.86336,1.47704,5.92041,6.29298,6.29298,0.0,0.0,24591375.0,23.7815,1959.687,29.0437
106,STG,0.7471,0.001249,0.0,0.20973,0.71312,85.01357,86.98711,27.40113,29.93218,26.59514,28.86389,0.0,26.14896,85.16477,0.65562,0.0,0.0,0.0,0.0,0.41305,2175262.0,4.18494,69.81852,0.0
107,SYY,24.27172,0.436004,23.6024,0.49237,16.01683,18.15146,18.17874,2.04673,2.27597,3.33599,3.67763,106.7678,6.86886,11.20288,1.21355,87.22565,651.1986,697.1246,14.79575,1.51513,506682318.0,506.1834,37200.62,0.0
108,TEDU,3.01001,0.025692,0.0,0.09494,0.0,57.21186,58.35469,3.45342,0.0,3.76966,0.0,0.0,5.72171,0.0,0.25125,0.0,0.0,0.0,3.41728,0.0,48130542.0,1.36908,33.57626,0.0
