,Unnamed: 0,peRatio,pegRatio,pbRatio,prRatio,pcfRatio,grossMarginTTM,grossMarginMRQ,netProfitMarginTTM,netProfitMarginMRQ,operatingMarginTTM,operatingMarginMRQ,returnOnEquity,returnOnAssets,returnOnInvestment,currentRatio,totalDebtToCapital,ltDebtToEquity,totalDebtToEquity,revChangeTTM,revChangeIn,sharesOutstanding,marketCapFloat,marketCap,bookValuePerShare
138,EXPD,14.56353,0.0,5.40165,1.13395,13.11653,28.13204,33.69169,8.24772,8.71708,10.92418,10.64453,35.39919,18.61935,31.73166,2.41868,0.0,0.0,0.0,0.0,0.0,152792181.0,151.6287,17008.83,12.28129
139,EXPO,43.90881,9.884607,12.80481,8.33596,40.07777,90.38913,91.72968,19.39447,20.75704,25.37401,20.75419,27.96326,17.20391,21.09278,2.9154,0.0,0.0,0.0,9.79748,10.17157,50835148.0,50.00341,4377.415,2.45885
140,FAST,27.69717,2.031019,9.36518,4.29247,23.75136,45.86095,45.72105,15.58922,15.87327,20.8627,21.15002,34.6942,24.60055,29.92334,3.66253,10.8974,6.11509,12.23017,13.30285,9.6426,571042439.0,569.7355,30629.75,8.73577
141,FSS,25.17576,0.84027,3.6174,2.14075,17.44088,24.495,24.85084,8.54305,7.10765,11.52272,10.24643,15.24734,8.46016,9.69979,2.78828,29.86083,42.31293,42.5737,17.83173,0.0,60888266.0,59.10102,3189.936,13.22017
142,FDX,19.08193,0.0,2.24868,0.60049,7.82121,68.35962,69.54306,3.23044,3.47783,5.758,4.70026,12.12773,3.52242,4.20482,1.32135,45.04022,81.35689,81.95124,1.02091,0.0,251351937.0,240.31,55616.64,9.88127
143,FERG,14.75169,1.519036,6.36003,0.99364,12.35295,30.39885,30.21245,6.98744,5.47985,9.68312,8.04396,43.82445,14.30618,21.62079,1.78429,45.4451,83.30159,83.30159,16.34876,0.0,206100063.0,204.0789,29820.01,3.13871
144,FA,36.65639,3.622667,1.72144,2.38324,10.00166,49.28022,48.1193,6.72597,1.09674,11.11867,6.43061,4.74966,2.85343,3.00178,6.53806,33.47142,50.31134,50.31134,3.3185,0.0,146259519.0,50.45543,1896.255,0.0
145,FPAY,2.01632,0.002536,0.0,0.19691,1.30402,35.83998,50.15299,13.7374,0.0,11.83191,13.48863,0.0,13.60574,14.61034,12.51199,75.47873,303.9317,307.8092,0.0,43.78259,21752304.0,14.26459,22.6224,3.61968
146,FLS,19.66136,0.140812,2.4511,1.20156,13.71425,28.67162,30.29996,6.4034,3.05986,6.5451,5.83349,12.84384,5.04633,6.86615,1.92343,40.17996,65.49083,68.38237,7.69106,0.0,131149159.0,130.242,4535.138,1.96232
147,FORR,35.99084,0.0,2.1944,0.92885,13.77455,58.24884,56.63588,2.57994,0.0,3.99688,0.0,6.38935,2.18062,4.04854,0.83862,13.57926,15.71296,15.71296,4.1505,0.0,19200000.0,11.27459,489.024,8.24159
148,FTAI,21.26429,0.139905,38.41309,3.26927,9.33713,54.07685,49.21153,17.19526,10.04277,7.99673,11.18824,31.53085,4.12351,4.61559,0.0,96.59219,2854.611,2854.611,94.51442,6.71805,99728786.0,98.53276,2822.325,0.0
149,FBIN,16.83584,3.958636,3.99254,1.77259,12.12358,40.51224,39.25962,10.80081,8.23077,15.71126,12.67308,19.98279,7.02463,8.72315,1.62836,56.22149,99.63505,128.4226,10.85054,278.7249,126709841.0,126.2233,8194.325,0.0
150,FWRD,13.76584,0.41511,3.63036,1.28269,10.47494,48.48198,48.89572,9.66497,8.51578,13.40227,11.82698,28.64381,15.61588,18.32395,1.55513,20.85145,24.65007,26.34471,9.41169,0.0,25958635.0,25.70424,2480.088,8.12455
151,FC,27.76568,0.0,5.50504,1.82325,17.69399,76.11216,76.44601,6.93427,2.81592,8.63144,4.57931,21.57429,8.18994,17.19088,1.04638,18.14777,12.10144,22.17139,12.44935,0.0,13852825.0,11.95936,503.4117,0.0
152,FELE,21.94694,0.850375,3.84078,2.02274,16.97977,34.10866,33.4877,9.45054,7.75481,12.99379,10.85665,18.91713,11.2583,15.68539,1.98834,20.00851,8.12555,25.08589,16.65477,0.0,46193240.0,38.6065,4200.813,8.99823
153,ULCC,24.0106,0.157429,3.488,0.47695,14.93197,49.67778,50.11792,1.98935,0.0,2.32558,0.0,15.83055,1.61254,2.50088,0.62024,46.66667,43.44262,87.5,49.08104,0.0,218516579.0,215.1357,1702.244,0.0
154,FCN,28.27432,0.0,3.49272,1.93124,22.28134,31.6714,31.38653,7.1896,5.89397,9.36387,8.28084,13.38596,7.39603,8.94621,2.51165,17.32347,20.95331,20.95331,10.60679,4.16758,33979832.0,33.57423,6010.013,9.36303
155,GTES,17.5746,0.0,1.1821,1.06851,8.3936,36.13882,36.33731,6.64325,3.44213,11.32219,9.72485,6.98539,3.22038,3.80214,3.19263,40.81871,75.37481,76.23639,2.06511,0.49256,285030061.0,281.5758,3802.301,21.63722
156,GATX,25.56878,0.0,1.89111,3.06426,8.41453,75.76623,74.65329,7.68934,16.7306,27.15201,27.38271,7.56793,0.99816,1.05941,0.0,75.22605,290.7875,303.6498,2.13689,5.02014,35300000.0,34.77665,3969.132,3.99716
157,JOB,16.67,0.0,0.80533,0.45168,0.0,34.55896,36.31922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21832,18.76517,8.97593,23.09991,0.54327,9.64917,114450455.0,101.1195,62.52705,0.0
158,GENC,64.3,0.0,0.86745,1.47768,29.40071,19.79587,20.19965,2.22624,1.43211,1.44794,6.22431,1.28154,1.16531,1.27378,9.19702,0.0,0.0,0.0,29.85769,52.46195,12338845.0,10.41569,141.4468,6.41847
159,GNK,4.92917,0.0,0.61488,1.17796,3.19679,44.88667,30.61627,24.31014,3.02995,26.17401,4.70702,12.69955,10.41437,10.75581,3.13634,14.15592,16.50943,16.50943,0.0,0.0,42507748.0,39.75903,583.2063,0.0
160,GNRC,28.82923,0.0,2.98708,1.61852,15.06536,33.21344,30.68993,7.09173,1.59487,10.4785,5.00985,10.83512,5.90842,7.53921,2.40105,40.69814,65.29494,68.80568,6.17829,0.0,62193347.0,59.7341,6986.801,32.84706
161,GD,16.98461,3.637047,2.98367,1.42744,13.28419,16.57309,15.42354,8.49709,7.38792,10.63014,9.49297,18.27444,6.58431,9.23052,1.39421,35.49292,48.43611,55.02174,3.70139,0.0,274335601.0,273.2774,56949.33,11.92992
162,GE,14.78228,0.058108,3.47962,1.48818,10.93501,25.71046,24.40456,10.65661,42.94788,0.65269,0.0,21.2207,4.42496,6.24725,1.25134,40.5854,63.6895,70.83597,5.91847,0.0,1088960029.0,1078.217,110126.5,0.0
163,ROCK,19.81112,1.329636,2.01516,1.219,14.50901,24.48732,26.40665,6.44874,7.19447,10.12745,10.01476,10.52092,7.18523,9.15538,1.78678,5.63403,5.97041,5.97041,0.0,0.0,30410872.0,30.18595,1664.387,10.12677
164,GIC,12.89248,0.0,4.12406,0.77731,12.14277,35.76826,35.93864,6.04534,4.85756,8.12125,6.5011,35.89479,15.3304,25.5366,2.15276,0.0,0.0,0.0,4.60658,5.10557,38017076.0,16.32906,894.922,0.0
165,GSL,2.40454,0.096213,0.65929,1.02365,1.79978,70.36458,69.72836,45.6528,46.83504,54.58932,53.42298,31.92878,14.35105,16.36985,0.96178,46.61633,68.98689,87.32321,23.21204,0.0,35990288.0,33.49174,666.7084,0.0
166,GLBS,0.77141,0.009529,0.10973,0.30329,0.62684,59.98219,12.64299,39.31665,0.0,38.26735,0.0,15.31301,11.81192,12.70931,3.68755,20.80155,22.09165,26.2651,42.35495,0.0,20582301.0,17.5642,18.72989,0.0
167,GMS,7.99821,0.168129,2.08298,0.48194,5.53903,32.26068,32.58077,6.28352,5.24656,9.54651,8.37903,29.89241,10.56687,13.06159,2.5303,49.85299,95.00787,99.41367,24.19998,0.0,41305471.0,40.79635,2560.939,14.65558
168,GOGL,3.67669,0.0,0.88371,1.52101,2.8623,54.68873,48.99382,41.4786,27.33192,39.07537,30.12486,24.01836,13.76289,14.77489,1.41355,39.02303,58.193,63.99634,0.0,0.0,200485621.0,122.2153,1693.579,0.0
169,GGG,27.09315,1.919638,6.52312,5.9467,23.24645,49.93864,53.83596,22.44123,24.38723,27.58318,29.57976,26.59893,20.09853,23.95905,3.3756,5.55853,3.77578,5.88569,7.45245,0.0,168340317.0,166.9695,12957.15,21.02762
170,EAF,4.39847,0.0,3.33184,1.04504,3.63158,38.52726,18.84483,23.85731,0.0,30.76237,2.02735,107.9249,16.54526,19.53898,3.83844,73.62641,279.1284,279.1672,0.0,0.0,256706709.0,256.2132,1101.272,0.0
171,GVA,31.31354,0.150698,1.73063,0.51249,12.42069,10.32487,5.77769,1.38822,0.0,0.98115,0.0,5.81988,1.99035,3.32118,1.72283,22.87759,31.01171,31.16903,0.0,0.0,43880771.0,43.45542,1601.648,0.0
172,GTEC,4.0297,0.0,0.23151,0.18147,1.80411,21.83705,19.93953,7.28465,0.0,6.56006,0.0,5.33346,4.16559,9.47074,1.9992,30.49583,0.0,52.33328,0.0,0.0,12978504.0,6.11158,16.4827,0.0
173,GRIN,1.91035,0.0,0.65528,0.43092,1.17033,36.21639,28.24209,22.44864,0.0,22.61304,0.0,34.05361,17.30861,20.60376,1.16045,43.91567,59.03412,78.30293,14.30458,0.0,19472008.0,13.60923,198.4198,0.0
174,OMAB,18.13862,0.55125,9.76813,5.28592,14.20785,56.45491,59.42515,32.77983,33.53435,51.13056,54.43069,54.63576,19.38989,22.73807,2.04113,57.01407,135.3287,135.7142,37.11006,0.0,340345556.0,35.3829,3913.725,0.0
175,PAC,17.66518,0.600616,7.84152,4.57709,11.53294,55.02134,100.0,31.71991,30.75847,49.64498,48.89823,44.22578,14.78511,17.29381,2.21698,64.81497,169.4724,194.7854,38.88911,4.17539,435456341.0,34.0236,7775.313,0.0
176,ASR,14.87036,0.350007,3.53186,5.83199,11.83289,98.00232,97.62575,41.37983,40.34858,58.23636,62.23285,24.96487,15.77896,19.34913,3.5762,22.99387,27.06783,34.77852,23.58776,0.0,277050000.0,13.02519,8783.166,9.83318
177,GIFI,24.54789,0.185923,0.55668,0.32795,7.69125,7.5932,8.09741,1.31739,1.03108,1.07792,0.5276,2.28906,1.6587,2.26101,2.28077,0.0,0.0,0.0,78.74595,63.00375,16149464.0,15.08267,57.65359,0.0
178,GXO,36.82839,15.737552,2.54737,0.74103,13.05707,17.67573,17.95093,2.03617,1.11924,2.67519,1.80801,7.36172,2.3187,3.23998,0.95456,39.57778,63.20298,66.33147,12.58383,0.0,118775811.0,55.82616,6841.904,0.0
179,HAYN,10.53818,0.047696,1.36707,0.99154,7.84861,21.28205,20.20997,9.30083,8.08255,12.05987,11.21111,13.85545,8.30401,9.6228,6.85305,22.1879,28.51471,28.51471,39.89102,15.15983,12731248.0,12.28319,554.7005,2.2978
180,HAYW,22.65282,0.0,1.9736,2.18002,14.19606,45.29777,46.58459,10.21043,4.00217,18.58482,13.25189,8.73786,3.83869,4.20395,3.4779,49.03814,95.04072,96.22516,0.0,0.0,212807774.0,209.6951,2428.137,0.0
181,HTLD,9.18971,0.158685,1.37266,1.03653,4.13577,0.0,0.0,11.27727,3.81124,16.45583,6.91716,16.08579,10.11258,11.08295,1.4486,29.69014,40.69205,42.22755,89.32983,0.0,78988359.0,44.36565,1189.565,9.44251
182,HEES,8.76769,0.093069,3.05607,0.98363,2.72203,45.18644,43.84059,11.05187,7.96137,18.55286,14.48453,39.31365,6.29396,7.66028,0.0,75.48937,307.9863,307.9863,18.24372,0.0,36381756.0,31.72021,1273.361,12.67534
183,HEI.A,68.57962,6.027891,9.00286,9.07104,42.4709,39.17869,39.26447,17.07542,16.58923,22.55151,20.84569,14.29801,9.6021,11.55776,2.90807,20.24149,28.94162,29.00145,20.67831,1.84979,82231513.0,116.3632,21216.21,16.74709
184,HEI,68.57962,6.027891,9.00286,9.07104,42.4709,39.17869,39.26447,17.07542,16.58923,22.55151,20.84569,14.29801,9.6021,11.55776,2.90807,20.24149,28.94162,29.00145,20.67831,1.84979,54660048.0,116.3632,21216.21,16.74709
185,HSII,6.6824,0.0,1.18802,0.48097,5.65134,91.65827,89.41264,7.36468,6.43733,9.59508,7.33978,19.84902,8.57341,12.90576,1.71551,0.0,0.0,0.0,0.0,1.44552,20027637.0,19.53945,500.2904,12.79311
186,HLIO,21.19586,0.0,2.14162,2.02098,12.7444,33.31473,33.30206,9.53577,6.5197,13.89366,11.63227,10.59708,5.46997,6.13902,2.67059,39.35348,62.39179,64.88993,0.0,8.78661,32645046.0,32.01175,1734.105,19.3469
187,HRI,8.80581,0.234288,2.63413,0.97272,2.81184,62.15353,59.59459,11.62287,9.05405,20.29882,16.75676,32.24853,6.15631,6.8107,1.05396,74.82631,295.7682,297.2401,33.15193,0.0,28486099.0,28.46939,2832.088,16.29429
188,HCCI,9.44688,0.24647,1.85355,1.16029,6.83238,0.0,0.0,11.94916,11.43643,16.69181,16.05405,21.95022,12.83153,15.13547,1.6527,23.68096,29.42719,31.0289,37.64418,0.0,24349955.0,15.50782,823.0285,12.1554
189,HTZ,3.33861,0.003005,1.79032,0.5519,1.51602,44.22775,40.35173,20.49989,9.57499,25.09527,3.02882,66.80058,8.18528,9.73131,0.0,84.81913,558.7239,558.7239,13.54034,0.58968,315239847.0,314.6818,4924.046,0.0
190,HXL,40.16874,0.213183,3.71064,3.65846,22.42802,24.20355,27.90037,8.73054,9.11077,12.63983,13.72078,9.72566,4.98542,5.49812,2.7849,32.15107,47.37394,47.38627,17.06762,6.59059,84372361.0,83.71831,6017.437,2.03908
191,HIHO,18.1841,0.230319,0.83952,0.68324,0.0,32.60061,28.37627,4.05885,1.60031,5.08005,0.19516,4.84004,3.33428,4.53118,3.62112,0.0,0.0,0.0,3.12361,0.0,4036825.0,2.45043,7.89482,0.0
192,HI,21.32502,1.761627,1.97362,1.14539,11.71209,32.43051,33.15965,5.6867,3.4882,10.63505,9.39354,10.61555,3.60182,4.96521,1.26146,44.08025,79.71998,80.33138,9.12225,5.36831,69570547.0,68.12707,3226.682,5.70742
193,HQI,27.03693,20.331729,5.62467,10.60284,23.41794,77.41665,0.0,38.68571,60.38961,51.81571,62.91486,22.81002,13.25771,19.56806,1.41191,22.11199,5.6494,28.38947,37.38737,0.0,13900000.0,5.17857,328.179,1.3564
194,HRT,6.29075,0.0,1.39086,0.93121,3.61999,46.15958,43.88562,15.96864,0.0,9.8275,0.0,24.95153,8.0985,8.89323,1.92046,56.15159,126.5092,128.0584,0.0,0.04847,73837499.0,67.56319,729.5145,0.0
195,HNI,9.87474,0.101033,1.78121,0.48124,5.61273,36.19132,36.38071,4.90633,0.33396,6.22438,1.33584,18.63357,7.65526,10.64195,1.26801,26.53648,34.81808,36.13966,0.0,0.0,41699278.0,40.72421,1091.687,4.66182
196,HOLI,9.23001,0.284501,0.84552,1.33296,8.37192,34.36917,39.56957,14.45032,19.73922,13.25062,19.55045,9.07374,6.26274,8.84471,3.05698,1.64964,1.65281,1.67835,17.90549,43.9247,61963047.0,55.01345,1003.182,9.41956
197,HON,24.87737,10.715383,7.53914,3.54629,19.92861,34.22429,37.97383,14.57696,15.88448,18.51254,20.10379,29.62249,8.5057,12.4762,1.25782,52.23531,86.70725,113.2573,4.77939,0.0,665676749.0,664.8367,127503.2,2.8706
198,HWM,38.34752,0.618949,4.91594,3.07708,24.31382,27.34769,27.38615,8.17906,9.23269,15.24739,17.71678,13.61846,4.78747,5.50864,2.1789,51.46471,106.0356,106.0356,16.80755,5.94845,413291033.0,410.9192,18284.0,0.0
199,HUBB,24.73667,0.423087,5.85298,2.85052,19.40555,31.63161,34.90742,11.74663,14.26793,15.91428,19.35584,25.14725,11.19947,13.84594,1.99477,36.75725,58.17527,58.36535,26.80003,5.39521,53588548.0,53.45248,14472.66,8.10923
200,HUBG,7.28487,0.184146,1.45394,0.46454,5.18639,12.98433,0.0,6.37629,5.36161,8.4292,6.78707,21.46617,12.18833,16.19749,1.68155,16.93846,14.34859,20.39266,12.65853,0.0,32773889.0,31.94673,2413.119,16.36156
201,HSON,8.48486,0.072683,1.17759,0.27299,6.44755,49.3786,44.90912,3.54823,0.12563,4.64719,1.21371,16.75283,11.03697,16.13462,2.62816,2.6572,0.0,2.72973,18.74036,1.37,2841932.0,2.55274,54.84929,3.42586
202,HII,13.85474,2.160934,2.20016,0.72743,8.39114,13.37479,13.08901,5.27195,4.82423,5.27195,5.273,17.7917,5.30692,7.04802,0.95989,44.8452,70.10946,81.30789,9.69253,0.0,39890672.0,38.98889,7837.32,17.53769
203,HURC,24.08578,0.0,0.61138,0.59126,14.03649,25.26686,23.25811,2.52338,2.43224,3.67589,2.25668,2.51821,1.86414,2.42648,4.03445,0.0,0.0,0.0,0.0,0.0,6528493.0,6.21244,141.0807,2.08517
204,HURN,26.45075,0.0,2.92487,1.26801,17.38573,29.74141,27.38422,5.08934,4.1114,8.37583,5.64701,11.18001,5.18581,5.8612,2.43909,45.80064,84.50401,84.50401,23.71663,1.61964,19211704.0,18.91589,1547.695,4.14962
205,ICFI,33.94046,0.0,2.48928,1.13941,17.85007,35.73126,35.32451,3.39387,3.39305,6.08235,6.50779,7.60962,3.19474,3.88224,1.29303,42.10974,69.3864,72.74064,16.48197,1.6133,18788082.0,18.35715,2107.647,6.49972
206,IEX,26.21315,1.094275,4.75073,4.67594,21.41964,44.77443,45.24485,17.90489,16.53655,24.14077,22.74663,19.14755,11.008,12.09821,3.09921,31.29016,45.54379,45.54379,14.39789,4.28025,75576366.0,75.17479,15319.33,10.31963
207,IESC,13.52179,0.273706,2.46419,0.42093,9.03881,16.19353,17.74114,3.5252,4.24904,4.8505,5.55652,19.67497,9.54272,17.48296,1.58709,6.72067,6.85203,7.86774,24.39716,0.0,20171287.0,19.9448,980.1229,9.86968
208,ITW,22.61359,1.299469,22.22244,4.28941,20.07659,41.21284,41.75168,19.27305,17.76561,24.15064,24.18512,92.38138,19.16354,27.12848,1.19514,72.99016,177.7419,270.3226,7.82492,1.20876,303902781.0,303.1431,68682.03,0.0
209,IR,37.11313,1.616913,2.54413,3.8135,21.81565,39.68205,40.76597,10.39365,9.99816,14.48797,14.74867,7.05098,4.28774,4.81377,2.16011,22.62133,29.0728,29.43664,15.83425,0.34489,404519504.0,404.1285,23676.53,24.70535
210,ISSC,24.78339,0.0,3.60518,4.39142,23.32256,60.55077,64.57574,17.57533,17.31638,22.10644,19.44445,16.02424,14.47675,15.90896,8.74276,0.0,0.0,0.0,5.4932,12.64821,17438768.0,10.13824,123.2049,0.0
211,NSP,20.55943,0.372528,30.83694,0.67708,16.93838,17.25115,18.769,3.32855,5.3454,4.45062,6.8379,243.8417,10.25419,29.35082,1.1651,73.4639,276.8451,276.8451,16.4618,18.79139,38215060.0,35.73111,4150.92,6.0583
212,IIIN,7.47162,0.0,1.60331,0.76885,6.30563,16.93899,8.33821,10.39122,3.20715,12.84013,3.61896,22.9202,18.63588,21.67187,6.38468,0.0,0.0,0.0,5.17491,0.0,19441241.0,18.50019,585.1813,11.26989
213,ITT,17.08797,0.48277,2.8997,2.17918,13.3929,31.57155,32.82366,12.94698,12.62063,16.2679,15.57839,17.95123,10.57197,15.4896,1.60362,14.51207,0.3436,17.04941,9.54598,3.008,82400000.0,82.25407,6666.984,8.47851
214,J,18.79295,0.172112,2.25619,0.92388,12.59964,21.59212,21.82986,5.3497,5.71932,7.07065,7.10739,12.42556,5.52416,7.65571,1.52826,32.74676,53.3333,54.14424,8.39871,7.36216,126850000.0,125.0844,14398.74,5.27673
215,JBI,11.4525,0.088889,3.23184,1.2521,8.56244,37.26832,39.67107,10.935,10.31425,19.51985,20.25057,32.98729,9.33625,10.71649,2.30108,61.99828,161.0031,163.146,26.00824,0.0,146744164.0,134.9308,1304.556,0.0
216,JBHT,19.43348,2.11907,4.6682,1.21792,11.11149,18.10951,18.96827,6.34693,6.12363,8.75815,8.59209,26.20356,12.4649,16.30126,1.1675,24.63838,26.1157,32.69354,11.62887,0.0,103647731.0,81.90433,17726.87,16.09572
217,JCSE,8.09432,0.019548,0.50872,0.55643,5.56161,27.52402,30.49676,6.39794,9.13941,8.68982,14.39566,12.34977,4.4226,7.77738,1.90813,41.56348,33.05694,71.12585,26.19209,58.87175,15020000.0,3.74,7.7353,0.0
218,JELD,20.29701,0.0,1.62507,0.2347,6.28825,18.80406,18.98125,1.18494,1.23784,2.80829,3.06245,7.87274,1.65999,2.1668,2.16274,70.067,230.1866,234.0794,6.8122,0.0,84971801.0,83.13629,1215.946,2.79763
219,JBT,25.1053,2.144035,3.65059,1.46102,15.07264,28.57656,29.91501,5.87073,4.83475,7.98635,7.5543,15.6097,5.45777,7.31127,1.40094,51.79354,107.3513,107.4411,15.97125,0.0,31820355.0,31.43141,3252.677,14.15271
220,JCI,30.21433,1.817357,2.62522,1.5987,17.4612,33.829,33.5178,6.06293,2.60245,6.70678,4.39725,8.57953,3.66157,5.2721,1.02846,38.05361,49.28886,66.02266,5.66962,10.18457,687214289.0,685.2507,41714.81,1.40107
221,KAI,21.00965,0.0,3.32102,2.49571,15.90445,43.32408,44.41456,11.9544,12.29946,17.11675,17.45924,16.84259,9.38424,11.63331,1.99297,21.00029,26.16712,26.65835,8.02062,0.0,11703481.0,11.51675,2266.145,13.25232
222,BZ,606.8348,5.697824,4.76647,14.27769,0.0,83.26645,81.29912,2.37738,0.0,0.0,0.0,0.9612,0.75343,0.94684,4.56145,0.0,0.0,0.0,5.91515,0.0,724640333.0,178.4028,9229.29,0.0
223,KBR,25.69678,0.056529,4.84081,1.21162,16.26997,13.38318,14.38638,5.31054,5.04991,7.90478,8.45567,21.63342,6.12137,8.75031,0.9917,51.23602,83.57664,105.9002,0.0,5.90796,135722134.0,134.0935,7939.745,6.24089
224,KMT,16.63407,0.0,1.5784,0.97869,7.64075,31.37198,31.49303,6.24267,6.16862,9.67719,9.78871,9.53275,4.882,6.07142,2.20784,33.36259,46.62705,51.64696,2.97997,7.82807,80275367.0,79.8769,2014.109,4.07609
225,KFRC,15.41673,0.0,6.01301,0.65746,14.50835,28.89743,28.07311,4.26287,3.99264,6.61986,5.76433,37.74646,15.84438,23.92639,2.18603,10.71987,12.007,12.007,4.04802,0.0,20341265.0,19.62937,1117.549,12.33607
226,KE,8.76474,0.21718,1.08834,0.32199,5.8219,8.27294,8.86564,3.71987,3.38352,4.51897,5.20319,13.20905,5.69367,9.44421,1.87317,36.51499,46.70241,57.5175,30.31208,10.99323,24724281.0,23.49483,547.6428,7.64717
227,KEX,29.45988,0.179532,1.38433,1.45937,12.25028,26.39888,27.76543,4.98547,5.41293,7.6816,8.18849,4.8568,2.66111,2.96807,1.95249,25.92312,34.89081,35.02001,23.88486,2.77732,60000000.0,59.25978,4267.8,0.0
228,KNX,13.396,0.0,1.26333,1.22621,6.6372,63.27438,65.31322,9.20827,6.33582,12.96575,8.84502,9.81599,6.16063,6.82024,1.59265,20.44705,24.70414,25.74151,9.6415,0.0,161030000.0,144.5487,8875.974,7.98973
229,KFY,10.00782,0.0,1.54891,0.87174,7.66404,92.26684,90.68698,9.04328,1.71349,13.4087,1.82181,15.80604,7.65257,10.26418,1.88408,19.88149,24.79641,24.87733,15.31498,0.0,52409108.0,51.46474,2486.812,8.81843
230,LHX,38.24931,0.0,1.90302,1.99964,18.25759,27.82559,26.07918,5.30694,7.5822,5.86345,8.78998,4.94064,2.64471,3.14332,1.13803,32.9179,44.90331,49.34448,0.4611,0.0,189453379.0,188.3167,34853.74,0.0
231,LSTR,16.57516,0.0,6.73612,0.91271,14.22198,13.89778,14.61849,5.56474,5.44138,7.37873,7.04808,42.89204,19.789,35.0599,1.82627,14.61775,6.43305,17.12036,0.0,0.0,35933111.0,35.58984,6302.667,9.76926
232,LII,19.54465,1.285631,0.0,2.09758,16.89722,27.82896,29.2167,10.75846,9.33867,14.38457,13.27425,0.0,19.57033,36.00211,1.09513,108.1663,0.0,0.0,11.15943,0.0,35501548.0,31.81786,9972.74,0.0
233,DRS,8.5145,0.042243,1.83712,2.96438,17.34129,21.58491,23.02285,14.37736,2.10896,20.0,4.39367,20.1694,11.34942,15.96815,1.68008,22.15765,16.79888,28.46477,276.4103,0.0,261000000.0,311.1381,7855.606,55.16595
234,ZEV,1.37487,0.012354,0.3524,0.99097,1.42846,0.0,0.0,62.13902,0.0,0.0,0.0,38.03435,8.49934,9.28931,7.67735,53.55145,114.9639,115.292,16.29668,0.0,5652448.0,2.11445,24.19247,0.0
235,LMB,19.79239,0.426925,2.19389,0.43392,11.28783,20.20562,21.67359,2.24825,2.47337,3.47079,3.84517,12.15208,4.02726,8.15032,1.48955,23.22624,20.53569,30.25283,2.26501,0.0,10579261.0,9.1231,218.2502,4.03631
236,LECO,20.94141,0.461046,8.56671,2.48767,17.60361,33.80973,34.45196,12.08101,11.73424,15.88328,15.81422,47.08543,15.63231,22.15546,1.92657,50.75989,98.69696,103.0816,13.88638,11.64519,57572859.0,56.40427,9639.999,4.81178
237,LNN,16.21368,0.22806,3.0435,1.72078,12.91047,30.27027,32.63816,10.65588,10.85893,15.37206,16.40089,20.43733,11.48677,14.58285,3.6157,21.47415,27.29355,27.34659,9.52993,0.0,11007905.0,10.93507,1285.173,7.25044
238,LEV,23.26901,0.17741,1.02276,3.2778,15.66925,0.0,0.0,12.70474,0.0,0.0,0.0,4.41196,2.7326,3.06002,3.98928,28.49511,38.65298,39.85058,142.4432,14.13114,221032717.0,87.90001,458.6113,0.0
239,LMT,20.45327,0.0,11.755,1.72279,16.07728,12.88664,13.52638,8.59916,11.1662,10.45868,13.46688,57.89902,10.71873,15.5616,1.30397,61.79197,160.5329,161.7251,0.60228,0.0,253252553.0,254.3417,113955.8,0.0
240,LPX,10.17157,0.0,3.12269,1.38448,7.4362,29.96026,17.29452,14.7967,3.76712,19.84103,6.16438,31.79889,19.63887,22.84635,3.11354,19.29922,23.93103,23.93103,0.0,0.0,72043353.0,70.38232,4528.645,12.5201
241,LXFR,15.8922,0.0,1.93817,0.92461,10.40669,21.48702,20.82922,5.79846,0.49358,9.6563,7.00888,11.79268,5.93585,7.93346,1.90966,29.92796,31.02804,42.71028,10.83182,0.0,26931897.0,26.3367,395.454,2.1788
242,TUSK,7.7117,0.063631,0.36898,0.41738,2.11666,24.75511,23.49295,5.41903,7.17933,1.15595,5.45822,4.9044,3.14503,4.28872,2.1382,18.61139,2.72914,22.86732,85.38593,13.033,47713342.0,40.87738,173.6766,0.0
243,MAN,10.27268,0.0,1.42513,0.18319,8.01392,18.20492,18.16173,1.85219,1.6371,2.88581,2.4809,14.27467,3.86874,8.66186,1.23546,28.27007,38.92091,39.58533,0.0,0.0,50426091.0,50.1082,3560.586,2.88158
244,MRTN,15.91321,1.188851,2.31369,1.30969,7.3692,31.97541,33.08738,8.26309,7.55042,10.70876,9.73415,15.37256,11.29668,12.87814,2.03936,0.0,0.0,0.0,22.81008,0.0,81233741.0,57.21803,1669.353,6.19887
245,MAS,14.47135,0.246948,0.0,1.36895,11.36266,31.66233,33.80495,10.33341,11.16726,15.18089,15.91713,0.0,15.8938,27.68451,1.55996,103.7048,0.0,0.0,0.0,2.91212,225088525.0,224.7364,11578.55,0.0
246,DOOR,11.14958,0.156808,2.63271,0.69998,7.11449,22.83062,23.48413,6.54228,5.43318,10.05076,8.96824,26.74145,7.98479,9.41651,3.38665,58.79223,144.7218,144.7218,8.01905,7.39885,22112520.0,22.02566,2023.959,5.34411
247,MHH,16.02,3.504625,3.00841,0.99575,14.39802,26.70479,26.67822,4.98932,6.96634,7.26372,9.89787,16.68902,10.09236,13.01265,1.95786,18.62563,16.22628,22.88881,0.81602,7.8011,11651262.0,2.29823,198.6783,23.54532
